Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.argouml.cognitive.ToDoItem.equals(Object);org.argouml.cognitive.ListSet;0;2;1;0.9167;211;21;14;1;0;0.9808;262;45;2
org.argouml.uml.ui.behavior.common_behavior.ActionAddContextSignal.getChoices();org.argouml.kernel.Project;3;0;0;1.0000;22;4;0;1;0;0.9857;615;47;22
org.argouml.model.uml.UmlModelEventPump.removeModelEventListener(Object, Object, String[]);org.argouml.model.uml.EventListenerHashMap;0;0;2;0.9394;311;27;7;1;0;0.8889;27;5;2
org.argouml.uml.diagram.ui.FigAssociationClass.RunFigAssociation.run();org.argouml.uml.diagram.ui.FigAssociationClass;4;0;1;0.9286;69;1;1;2;4;0.7826;119;6;7
org.argouml.cognitive.ui.ToDoByDecision.toDoItemsRemoved(ToDoListEvent);org.argouml.cognitive.Designer;3;0;1;1.0000;89;4;1;0;3;0.9636;330;38;32
org.argouml.uml.reveng.DiagramInterface.isDiagramInProject(String);org.argouml.kernel.ProjectManager;1;2;0;0.8947;144;14;6;1;1;0.9412;107;11;9
org.argouml.uml.ui.foundation.core.PropPanelModelElement.getNamespaceSelector();org.argouml.uml.ui.foundation.core.ActionSetModelElementNamespace;1;0;2;0.9394;122;19;21;0;1;1.0000;28;1;1
org.argouml.cognitive.ui.ToDoByGoal.toDoItemsRemoved(ToDoListEvent);org.argouml.cognitive.ToDoItem;2;0;1;1.0000;93;4;1;1;0;0.9750;211;21;14
org.argouml.uml.cognitive.critics.CrConstructorNeeded.initWizard(Wizard);org.argouml.uml.cognitive.critics.UMLWizard;5;0;0;1.0000;49;3;0;0;1;0.8889;32;3;1
org.argouml.uml.diagram.DiagramFactory.removeDiagram(ArgoDiagram);org.argouml.ui.GraphChangeAdapter;2;0;0;1.0000;71;5;4;1;1;0.9091;62;9;1
org.argouml.model.uml.UmlFactoryImpl.deleteInstance(MInstance);org.argouml.model.uml.UseCasesFactoryImpl;0;2;0;0.9333;529;21;4;1;0;0.9630;148;18;1
org.argouml.uml.diagram.ui.FigEdgeModelElement.removeFromDiagram();org.argouml.application.events.ArgoEventPump;5;0;0;1.0000;481;39;10;1;0;1.0000;129;11;3
org.argouml.uml.ui.UMLPlainTextDocument.targetAdded(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;1;0;0.9375;87;11;5;1;0;0.9167;50;7;6
org.argouml.notation.Notation.generateOperation(NotationName, Object, boolean);org.argouml.notation.NotationProvider2;0;1;0;1.0000;333;65;13;1;0;0.9630;27;27;0
org.argouml.cognitive.ui.GoListToPriorityToItem.getChildCount(Object);org.argouml.cognitive.ToDoItem;3;0;0;1.0000;65;7;0;0;1;0.9750;211;21;14
org.argouml.uml.ui.foundation.core.ActionSetOperationConcurrencyKind.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLRadioButtonPanel;5;0;2;1.0000;28;1;4;0;1;0.9231;78;8;3
org.argouml.ui.explorer.PerspectiveConfigurator.updateLibLabel();org.argouml.i18n.Translator;0;0;2;0.9394;287;12;23;1;0;1.0000;103;9;5
org.argouml.uml.ui.ActionGenerateAll.actionPerformed(ActionEvent);org.argouml.ui.targetmanager.TargetManager;7;1;0;0.8571;53;3;0;1;1;0.9744;272;28;9
org.argouml.persistence.ZargoFilePersister.doLoad(File);org.argouml.util.FileConstants;1;2;1;0.8182;173;6;2;0;1;1.0000;0;0;3
org.argouml.cognitive.critics.Critic.postItem(ToDoItem, Object, Designer);org.argouml.cognitive.Designer;0;0;0;1.0000;276;47;32;1;0;0.9808;330;38;32
org.argouml.uml.diagram.ui.FigAssociationClass.removeFromDiagram();org.argouml.uml.diagram.ui.FigNodeModelElement;1;0;3;0.8333;119;6;7;1;0;0.9881;791;57;32
org.argouml.uml.ui.TabStyle.setTarget(Object);org.argouml.ui.StylePanel;3;3;5;0.7241;208;17;9;1;0;0.9615;63;14;2
org.argouml.uml.diagram.ui.ActionAddExtensionPoint.shouldBeEnabled();org.argouml.ui.targetmanager.TargetManager;3;0;0;1.0000;22;3;1;0;2;0.9722;272;28;9
org.argouml.uml.ui.foundation.extension_mechanisms.ActionNewStereotype.actionPerformed(ActionEvent);org.argouml.kernel.ProjectManager;6;0;0;1.0000;20;1;0;1;1;0.9474;107;11;9
org.argouml.uml.diagram.static_structure.ui.FigInterface.updateStereotypeText();org.argouml.uml.diagram.ui.FigStereotypesCompartment;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.static_structure.ui.FigClass.getPopUpActions(MouseEvent);org.argouml.uml.diagram.ui.ActionEdgesDisplay;1;0;0;1.0000;626;31;5;0;2;1.0000;39;2;3
org.argouml.uml.ui.UMLExpressionExpressionModel.getExpression();org.argouml.ui.targetmanager.TargetManager;3;0;0;1.0000;12;3;0;1;1;0.9714;272;28;9
org.argouml.cognitive.ui.ToDoPane.formatCountLabel(int);org.argouml.cognitive.Translator;0;0;0;1.0000;238;22;18;1;0;1.0000;9;2;1
org.argouml.uml.reveng.Import.getConfigPanel(Import);org.argouml.application.api.Configuration;1;0;12;0.6471;189;13;20;1;0;1.0000;89;28;5
org.argouml.uml.cognitive.critics.CrUnconventionalAttrName.initWizard(Wizard);org.argouml.uml.cognitive.critics.WizMEName;4;1;0;0.9231;106;8;0;1;1;0.8571;50;4;6
org.argouml.ui.ProjectBrowser.WindowCloser.windowClosing(WindowEvent);org.argouml.ui.cmd.ActionExit;0;0;0;1.0000;5;1;0;1;0;0.6667;39;2;1
org.argouml.uml.cognitive.critics.CrConstructorNeeded.initWizard(Wizard);org.argouml.cognitive.ToDoItem;5;0;0;1.0000;49;3;0;1;0;0.9750;211;21;14
org.argouml.ui.StylePanel.shouldBeEnabled(Object);org.argouml.kernel.Project;2;0;0;1.0000;63;14;2;0;1;0.9857;615;47;22
org.argouml.model.uml.UseCasesFactoryImpl.buildInclude(Object, Object);org.argouml.model.uml.NSUMLModelImplementation;2;0;1;0.9474;148;18;1;0;1;0.9697;123;5;27
org.argouml.uml.ui.TabProps.moduleLoaded(ArgoModuleEvent);org.argouml.application.api.PluggablePropertyPanel;0;0;1;0.9677;457;21;8;2;0;0.3333;2;2;0
org.argouml.uml.reveng.ImportClasspathDialog.initList();org.argouml.uml.reveng.ImportClassLoader;1;0;2;0.7500;41;2;7;1;0;1.0000;97;10;2
org.argouml.persistence.PGMLParser.setStyleAttributes(Fig, Map);org.argouml.uml.diagram.ui.VisibilityContainer;0;0;0;1.0000;442;18;8;1;0;0.8333;2;2;0
org.argouml.uml.ui.foundation.core.ActionSetBehavioralFeatureQuery.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLCheckBox2;4;0;0;1.0000;17;1;1;0;1;0.8889;34;6;2
org.argouml.uml.ui.ActionBaseDelete.shouldBeEnabled();org.argouml.kernel.Project;6;0;0;1.0000;141;6;0;1;1;0.9718;615;47;22
org.argouml.uml.ui.behavior.state_machines.ActionSetCompositeStateConcurrent.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLCheckBox2;4;0;0;1.0000;17;1;1;0;1;0.8889;34;6;2
org.argouml.uml.diagram.ui.FigEdgeModelElement.notationChanged(ArgoNotationEvent);org.argouml.notation.Notation;1;2;1;0.9348;481;39;10;0;0;1.0000;333;65;13
org.argouml.uml.ui.ActionBooleanTaggedValue.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLCheckBox2;7;0;1;0.6667;28;1;1;0;1;0.9000;34;6;2
org.argouml.ui.ProjectBrowser.getNamedTab(String);org.argouml.ui.DetailsPane;0;0;1;0.9792;536;30;22;1;0;0.9730;320;28;8
org.argouml.ui.cmd.GenericArgoMenuBar.moduleLoaded(ArgoModuleEvent);org.argouml.application.api.PluggableMenu;0;0;7;0.7941;379;22;16;1;0;0.9412;2;2;7
org.argouml.uml.diagram.deployment.ui.FigObject.textEdited(FigText);org.argouml.uml.generator.ParserDisplay;1;0;0;1.0000;156;17;3;1;1;0.9825;2466;52;8
org.argouml.notation.ui.ActionNotation.menuSelected(MenuEvent);org.argouml.notation.NotationName;0;0;1;0.8750;52;4;2;3;0;0.6250;7;7;0
org.argouml.cognitive.ui.ToDoByPoster.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.Designer;3;0;1;1.0000;85;4;1;0;2;0.9825;330;38;32
org.argouml.cognitive.ui.GoListToGoalsToItems.getChildCount(Object);org.argouml.cognitive.ToDoList;2;1;0;0.9091;63;8;0;1;0;0.9804;352;41;14
org.argouml.uml.diagram.static_structure.ui.StylePanelFigClass.refresh();org.argouml.uml.diagram.ui.OperationsCompartmentContainer;0;0;3;0.7000;38;3;3;1;0;0.8889;3;3;0
org.argouml.uml.diagram.ui.TabDiagram.targetRemoved(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;2;0;0.9048;147;14;5;2;0;0.8462;50;7;6
org.argouml.ui.explorer.PerspectiveConfigurator.RenameListener.actionPerformed(ActionEvent);org.argouml.ui.explorer.PerspectiveConfigurator;2;0;0;1.0000;10;1;0;0;3;0.9143;287;12;23
org.argouml.cognitive.checklist.ui.TableModelChecklist.getValueAt(int, int);org.argouml.cognitive.checklist.Checklist;0;0;1;0.9286;101;10;3;1;0;0.9286;45;8;2
org.argouml.uml.reveng.java.Modeller.getOperation(String);org.argouml.kernel.Project;4;0;2;0.9825;776;38;14;3;0;0.9583;615;47;22
org.argouml.notation.NotationProviderFactory2.getNotationProvider(int, NotationContext, Object);org.argouml.notation.NotationContext;0;1;0;0.8750;82;6;8;1;0;0.6667;2;2;0
org.argouml.model.uml.CollaborationsHelperImpl.setBases(Object, Collection);org.argouml.model.uml.NSUMLModelImplementation;2;2;1;0.9167;538;35;1;0;1;0.9714;123;5;27
org.argouml.uml.diagram.ui.FigEdgeAssociationClass.removeThisFromDiagram();org.argouml.ui.targetmanager.TargetManager;1;0;0;1.0000;46;6;1;1;1;0.9722;272;28;9
org.argouml.ui.explorer.rules.GoProjectToDiagram.getRuleName();org.argouml.i18n.Translator;0;0;0;1.0000;12;3;0;1;0;1.0000;103;9;5
org.argouml.uml.generator.ParserDisplay.parseOperationFig(Object, Object, String);org.argouml.kernel.Project;6;2;0;0.9672;2466;52;8;4;0;0.9444;615;47;22
org.argouml.ui.LookAndFeelMgr.setCurrentTheme(String);org.argouml.application.api.Argo;1;3;1;0.8500;210;19;9;0;1;1.0000;29;9;34
org.argouml.uml.ui.foundation.core.PropPanelStructuralFeature.getMultiplicityComboBox();org.argouml.uml.ui.foundation.core.ActionSetStructuralFeatureMultiplicity;1;0;2;0.8750;34;4;6;0;1;1.0000;16;1;1
org.argouml.persistence.ArgoParser.isElementOfInterest(String);org.argouml.persistence.XMLTokenTableBase;0;0;1;0.9412;118;12;5;1;0;0.9091;40;4;6
org.argouml.uml.reveng.Import.parseFile(Project, Object);org.argouml.kernel.Project;2;0;2;0.9444;189;13;20;1;0;0.9863;615;47;22
org.argouml.cognitive.ui.WizDescription.setTarget(Object);org.argouml.cognitive.ToDoItem;2;0;1;0.7500;61;1;2;1;0;0.9737;211;21;14
org.argouml.uml.cognitive.critics.CrSeqInstanceWithoutClassifier.stillValid(ToDoItem, Designer);org.argouml.cognitive.ListSet;0;1;0;0.8750;47;4;0;2;0;0.9615;262;45;2
org.argouml.application.events.ArgoEventPump.handleFireModuleEvent(ArgoModuleEvent, ArgoModuleEventListener);org.argouml.application.events.ArgoEvent;2;0;1;1.0000;129;11;3;0;1;0.9167;16;2;1
org.argouml.uml.ui.behavior.use_cases.ActionNewActor.actionPerformed(ActionEvent);org.argouml.kernel.Project;5;0;0;1.0000;12;1;0;1;0;0.9859;615;47;22
org.argouml.uml.diagram.ui.FigNodeModelElement.hitClarifier(int, int);org.argouml.cognitive.Designer;1;0;0;1.0000;791;57;32;0;2;0.9821;330;38;32
org.argouml.uml.ui.ActionSaveGraphics.doSave(File, String, boolean);org.argouml.uml.ui.SaveGraphicsManager;1;0;0;1.0000;99;4;1;2;1;0.9231;102;10;7
org.argouml.uml.cognitive.critics.CrMissingStateName.initWizard(Wizard);org.argouml.cognitive.ToDoItem;4;0;0;1.0000;39;4;0;1;0;0.9750;211;21;14
org.argouml.cognitive.ui.ToDoByType.toDoItemsRemoved(ToDoListEvent);org.argouml.cognitive.ToDoListEvent;3;0;1;1.0000;89;4;1;0;1;0.8333;9;0;1
org.argouml.uml.diagram.ui.FigNodeModelElement.showHelp(String);org.argouml.ui.ProjectBrowser;1;0;0;1.0000;791;57;32;1;1;0.9796;536;30;22
org.argouml.uml.generator.ParserDisplay.parseTrigger(Object, String);org.argouml.kernel.Project;6;2;0;0.9649;2466;52;8;1;0;0.9859;615;47;22
org.argouml.uml.diagram.static_structure.ui.FigInterface.setEnclosingFig(Fig);org.argouml.ui.targetmanager.TargetManager;5;0;2;0.9688;385;25;4;1;1;0.9744;272;28;9
org.argouml.ui.ProjectBrowser.trySave(boolean);org.argouml.kernel.ProjectManager;2;1;0;0.9796;536;30;22;1;1;0.9412;107;11;9
org.argouml.uml.cognitive.critics.CrComponentWithoutNode.stillValid(ToDoItem, Designer);org.argouml.cognitive.ToDoItem;0;1;0;0.8750;55;4;0;1;0;0.9750;211;21;14
org.argouml.model.uml.NSUMLModelEventPump.find(Map, PropertyChangeListener, Object, String[]);org.argouml.model.uml.NSUMLEventListener;0;0;0;1.0000;88;12;4;1;0;0.9333;72;10;4
org.argouml.ui.targetmanager.TargetManager.HistoryManager.removeHistoryTarget(Object);org.argouml.ui.Actions;2;1;2;0.8667;126;12;4;1;0;1.0000;36;7;3
org.argouml.ui.explorer.rules.GoGeneralizableElementToSpecialized.getRuleName();org.argouml.i18n.Translator;0;0;0;1.0000;17;3;0;1;0;1.0000;103;9;5
org.argouml.uml.ui.TabTaggedValues.targetRemoved(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;1;0;0.9286;91;7;6;1;0;0.9167;50;7;6
org.argouml.uml.notation.uml.StateBodyNotationUml.parse(String);org.argouml.ui.ProjectBrowser;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.model.uml.ClassListenerHashMap.remove(Class, EventKey, MElementListener);org.argouml.model.uml.EventListenerList;0;0;1;0.8750;61;7;2;1;0;0.9000;138;8;3
org.argouml.application.events.ArgoEventPump.handleFireModuleEvent(ArgoModuleEvent, ArgoModuleEventListener);org.argouml.application.events.ArgoModuleEventListener;2;0;1;1.0000;129;11;3;4;0;0.5556;4;4;0
org.argouml.uml.diagram.ui.ActionAddMessage.actionPerformed(ActionEvent);org.argouml.ui.targetmanager.TargetManager;3;1;0;0.7500;30;3;1;0;2;0.9722;272;28;9
org.argouml.uml.generator.ui.ClassGenerationDialog.TableModelClassChecks.setTarget(List);org.argouml.uml.generator.Language;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.WizAssocComposite.doAction(int);org.argouml.cognitive.ui.WizStepChoice;5;1;2;0.7778;109;5;4;0;1;0.8750;85;1;4
org.argouml.uml.ui.behavior.state_machines.UMLCallEventOperationComboBoxModel.buildModelList();org.argouml.ui.targetmanager.TargetManager;5;0;0;1.0000;32;3;0;0;2;0.9722;272;28;9
org.argouml.uml.cognitive.critics.CrUnconventionalClassName.initWizard(Wizard);org.argouml.uml.cognitive.critics.WizMEName;4;1;0;0.9000;48;5;0;1;1;0.8571;50;4;6
org.argouml.ui.ShadowComboBox.ShadowRenderer.paintComponent(Graphics);org.argouml.uml.diagram.ui.FigNodeModelElement;0;0;1;0.7500;43;2;1;1;0;0.9872;791;57;32
org.argouml.uml.cognitive.critics.WizAssocComposite.canFinish();org.argouml.cognitive.ui.WizStepChoice;1;0;1;0.9091;109;5;4;0;1;0.8889;85;1;4
org.argouml.cognitive.ui.TabToDo.setTarget(Object);org.argouml.cognitive.ui.WizDescription;1;3;2;0.7333;88;10;9;1;0;0.8889;61;1;2
org.argouml.uml.ui.behavior.state_machines.ActionNewEvent.actionPerformed(ActionEvent);org.argouml.ui.targetmanager.TargetManager;4;1;1;0.8571;21;3;1;1;1;0.9750;272;28;9
org.argouml.uml.ui.ActionBaseDelete.actionPerformed(ActionEvent);org.argouml.ui.targetmanager.TargetManager;5;3;0;0.7500;141;6;0;1;1;0.9750;272;28;9
org.argouml.application.helpers.DiagramHelper.getDiagramMenuItem();org.argouml.i18n.Translator;0;0;0;1.0000;25;7;1;1;0;1.0000;103;9;5
org.argouml.persistence.TodoParser.handlePriority(XMLElement);org.argouml.persistence.XMLElement;2;1;1;0.9583;210;18;8;1;0;0.9286;37;9;3
org.argouml.uml.ui.foundation.core.ActionSetAssociationEndTargetScope.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLCheckBox2;5;0;0;1.0000;22;1;1;0;1;0.8889;34;6;2
org.argouml.ui.targetmanager.DebugTMDialog.targetSet(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;1;0;0.8750;31;5;2;1;0;0.9167;50;7;6
org.argouml.cognitive.critics.Agency.addCritic(Critic);org.argouml.cognitive.critics.CompoundCritic;1;1;1;1.0000;164;12;6;0;1;0.9524;105;16;1
org.argouml.uml.diagram.UMLMutableGraphSupport.canAddEdge(Object);org.argouml.uml.diagram.static_structure.ui.CommentEdge;3;1;0;0.9583;197;18;5;0;2;0.7143;32;2;4
org.argouml.uml.diagram.ui.ActionAddExistingEdge.shouldBeEnabled();org.argouml.kernel.ProjectManager;3;0;0;1.0000;19;2;1;1;1;0.9412;107;11;9
org.argouml.application.api.Configuration.getFactory();org.argouml.application.configuration.ConfigurationFactory;1;0;0;1.0000;89;28;5;0;1;1.0000;8;0;2
org.argouml.language.java.generator.AttributeCodePiece.generator();org.argouml.language.java.generator.GeneratorJava;1;0;0;1.0000;87;7;2;0;1;1.0000;1110;57;11
org.argouml.cognitive.ui.ToDoByPriority.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.ToDoListEvent;4;0;1;1.0000;88;4;1;0;1;0.8571;9;0;1
org.argouml.uml.ui.UMLStimulusActionTextField.insertUpdate(DocumentEvent);org.argouml.uml.ui.UMLStimulusActionTextProperty;0;0;2;0.8000;39;7;2;1;0;0.8571;32;4;1
org.argouml.ui.StylePanelFig.handleCustomColor(JComboBox, String, Color);org.argouml.ui.ProjectBrowser;0;0;0;1.0000;263;14;11;1;0;1.0000;536;30;22
org.argouml.uml.cognitive.critics.CrUnconventionalOperName.initWizard(Wizard);org.argouml.uml.cognitive.critics.WizMEName;5;2;0;0.8571;97;8;0;1;1;0.8750;50;4;6
org.argouml.cognitive.critics.Critic.postItem(ToDoItem, Object, Designer);org.argouml.cognitive.Offender;0;0;0;1.0000;276;47;32;1;0;0.5000;1;1;0
org.argouml.ui.explorer.PerspectiveConfigurator.RulesListSelectionListener.valueChanged(ListSelectionEvent);org.argouml.ui.explorer.PerspectiveConfigurator;1;0;0;1.0000;14;1;0;0;5;0.8529;287;12;23
org.argouml.uml.ui.UMLScriptExpressionModel.setExpression(Object);org.argouml.ui.targetmanager.TargetManager;3;0;0;1.0000;12;3;0;1;1;0.9714;272;28;9
org.argouml.uml.diagram.static_structure.ui.FigInterface.updateOperations();org.argouml.uml.diagram.ui.FigCompartment;1;0;1;1.0000;385;25;4;0;0;1.0000;0;0;0
org.argouml.ui.FindDialog.doSearch();org.argouml.uml.cognitive.ChildGenFind;4;0;9;0.8293;294;20;19;0;1;1.0000;42;1;1
org.argouml.ui.explorer.rules.GoModelToDiagrams.getChildren(Object);org.argouml.kernel.Project;4;0;0;1.0000;12;3;0;0;1;0.9855;615;47;22
org.argouml.ui.explorer.DnDExplorerTree.ArgoDropTargetListener.dragEnter(DropTargetDragEvent);org.argouml.ui.explorer.DnDExplorerTree;1;1;0;0.9231;194;7;6;0;1;1.0000;110;9;8
org.argouml.uml.diagram.static_structure.layout.ClassdiagramLayouter.NodeRow.adjustRowNodes();org.argouml.uml.diagram.static_structure.layout.ClassdiagramNode;2;1;1;0.8182;83;6;2;1;3;0.8519;148;16;12
org.argouml.ui.cmd.GenericArgoMenuBar.initMenuArrange();org.argouml.ui.ArgoJMenu;2;4;2;0.9412;379;22;16;1;0;0.8333;37;3;0
org.argouml.ui.explorer.rules.GoOperationToCollaborationDiagram.getChildren(Object);org.argouml.kernel.Project;5;0;0;1.0000;24;3;0;0;1;0.9857;615;47;22
org.argouml.uml.cognitive.critics.CrNoInstanceVariables.getClarifier();org.argouml.uml.cognitive.critics.ClAttributeCompartment;1;0;0;1.0000;46;5;0;0;1;1.0000;55;5;5
org.argouml.uml.diagram.ui.FigNodeModelElement.hitClarifier(int, int);org.argouml.ui.Clarifier;1;0;0;1.0000;791;57;32;3;0;0.5000;3;3;0
org.argouml.uml.reveng.Import.ImportRun.run();org.argouml.cognitive.Designer;7;0;8;0.7500;115;2;8;1;1;0.9875;330;38;32
org.argouml.application.StartCritics.run();org.argouml.application.api.Configuration;7;0;1;1.0000;35;1;1;2;0;1.0000;89;28;5
org.argouml.ui.SettingsTabLayout.createProperty(String, String[], Class);org.argouml.application.api.Configuration;0;1;0;0.9524;82;13;7;1;0;1.0000;89;28;5
org.argouml.uml.ui.foundation.core.PropPanelDataType.ActionAddAttributeToDataType.actionPerformed(ActionEvent);org.argouml.kernel.ProjectManager;7;0;0;1.0000;44;1;0;1;1;0.9500;107;11;9
org.argouml.uml.ui.UMLComboBox2.getTarget();org.argouml.uml.ui.UMLComboBoxModel2;1;0;0;1.0000;39;7;0;0;1;0.9688;285;24;8
org.argouml.kernel.Project.targetAdded(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;1;0;0.9853;615;47;22;1;0;0.9167;50;7;6
org.argouml.uml.diagram.collaboration.ui.UMLCollaborationDiagram.getNewDiagramName();org.argouml.kernel.ProjectManager;1;2;0;0.9706;151;20;11;1;1;0.9444;107;11;9
org.argouml.uml.ui.foundation.core.PropPanelAssociationEnd.createControls();org.argouml.uml.ui.foundation.core.ActionAddAssociationSpecification;2;0;10;0.4118;65;4;13;0;1;1.0000;26;4;1
org.argouml.ui.explorer.rules.GoStimulusToAction.getRuleName();org.argouml.i18n.Translator;0;0;0;1.0000;19;3;0;1;0;1.0000;103;9;5
org.argouml.persistence.ArgoParser.handleVersion(XMLElement);org.argouml.kernel.Project;1;0;1;0.9444;118;12;5;0;1;0.9857;615;47;22
org.argouml.uml.generator.ParserDisplay.setProperties(Object, Vector, PropertySpecialString[]);org.argouml.uml.generator.PropertySpecialString;2;0;0;1.0000;2466;52;8;1;0;0.7500;11;1;2
org.argouml.ui.DetailsPane.fireTargetAdded(TargetEvent);org.argouml.ui.targetmanager.TargetListener;0;0;1;0.9722;320;28;8;1;0;0.7500;3;3;0
org.argouml.uml.diagram.ui.ActionAddExistingNode.actionPerformed(ActionEvent);org.argouml.uml.diagram.ui.AddExistingNodeCommand;0;0;1;0.7500;15;2;1;1;0;0.8750;44;3;3
org.argouml.uml.diagram.ui.FigAssociationEnd.updateEnd(FigText, FigText, FigText);org.argouml.util.CollectionUtil;3;1;0;0.9000;116;5;4;1;0;1.0000;14;2;0
org.argouml.uml.diagram.ui.StereotypeUtility.getApplyStereotypeActions(Object);org.argouml.kernel.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.ui.GoListToTypeToItem.getChild(Object, int);org.argouml.cognitive.Designer;2;0;0;1.0000;60;7;0;0;2;0.9815;330;38;32
org.argouml.ui.explorer.DnDExplorerTree.ArgoDropTargetListener.drop(DropTargetDropEvent);org.argouml.ui.targetmanager.TargetManager;5;1;2;0.8421;194;7;6;1;1;0.9767;272;28;9
org.argouml.uml.reveng.FileImportSupport.ImportFileChooser.approveSelection();org.argouml.uml.reveng.FileImportSupport;1;0;1;0.8889;33;2;1;0;2;0.9545;128;15;5
org.argouml.ui.explorer.rules.GoClassToNavigableClass.getRuleName();org.argouml.i18n.Translator;0;0;0;1.0000;49;3;0;1;0;1.0000;103;9;5
org.argouml.model.uml.UmlModelEventPump.addModelEventListener(Object, Object, String);org.argouml.model.uml.EventListenerHashMap;0;0;2;0.9412;311;27;7;2;0;0.7778;27;5;2
org.argouml.uml.ui.ActionSetSourcePath.getNewDirectory();org.argouml.ui.ProjectBrowser;4;0;0;1.0000;56;2;0;1;0;1.0000;536;30;22
org.argouml.uml.diagram.sequence.ui.FigMessage.getSourcePortFig();org.argouml.uml.diagram.sequence.ui.FigClassifierRole;0;1;0;0.9500;130;17;1;1;0;0.9841;727;57;12
org.argouml.uml.ui.UMLExpressionBodyField.insertUpdate(DocumentEvent);org.argouml.uml.ui.UMLExpressionModel2;0;0;1;0.9000;38;7;3;1;0;0.9333;75;9;5
org.argouml.uml.ui.ActionGenerationSettings.shouldBeEnabled();org.argouml.kernel.ProjectManager;2;0;0;1.0000;14;2;1;1;1;0.9412;107;11;9
org.argouml.uml.diagram.ui.ActionAddExtensionPoint.actionPerformed(ActionEvent);org.argouml.ui.targetmanager.TargetManager;4;0;0;1.0000;22;3;1;1;2;0.9429;272;28;9
org.argouml.uml.diagram.state.ui.UMLStateDiagram.getStateMachine();org.argouml.uml.diagram.state.StateDiagramGraphModel;1;0;0;1.0000;205;26;16;0;1;0.9375;216;15;3
org.argouml.persistence.ArgoParser.handleHistoryfile(XMLElement);org.argouml.kernel.Project;1;0;1;0.9444;118;12;5;0;1;0.9857;615;47;22
org.argouml.uml.ui.ActionDeploymentDiagram.createDiagram(Object);org.argouml.kernel.Project;4;0;1;1.0000;21;2;1;1;0;0.9857;615;47;22
org.argouml.persistence.ArgoParser.handleEndElement(XMLElement);org.argouml.persistence.XMLElement;2;6;2;0.6111;118;12;5;0;1;0.9524;37;9;3
org.argouml.persistence.PGMLParser.setStyleAttributes(Fig, Map);org.argouml.uml.diagram.ui.StereotypeContainer;0;0;0;1.0000;442;18;8;1;0;0.8333;2;2;0
org.argouml.uml.ui.behavior.state_machines.UMLStateDeferrableEventList.getPopupMenu();org.argouml.uml.ui.behavior.state_machines.ActionNewEvent.Roles;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.targetmanager.TargetManager.fireTargetSet(TargetEvent);org.argouml.ui.targetmanager.TargetListener;0;0;2;0.9714;272;28;9;1;0;0.7500;3;3;0
org.argouml.notation.ui.SettingsTabNotation.handleSettingsTabSave();org.argouml.application.api.Configuration;1;0;9;0.5000;87;10;9;2;0;1.0000;89;28;5
org.argouml.cognitive.ui.ToDoPane.buildPerspectives();org.argouml.ui.PerspectiveSupport;0;0;0;1.0000;238;22;18;1;0;1.0000;36;4;3
org.argouml.ui.explorer.rules.GoOperationToCollaboration.getRuleName();org.argouml.i18n.Translator;0;0;0;1.0000;18;3;0;1;0;1.0000;103;9;5
org.argouml.uml.generator.GeneratorManager.findLanguage(String);org.argouml.uml.generator.Language;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.application.api.Configuration.addListener(ConfigurationKey, PropertyChangeListener);org.argouml.application.configuration.ConfigurationHandler;0;0;1;1.0000;89;28;5;1;0;0.9737;192;31;7
org.argouml.model.uml.StateMachinesHelperImpl.getAllPossibleStatemachines(Object, Object);org.argouml.model.uml.NSUMLModelImplementation;2;1;1;0.9444;315;35;1;0;1;0.9706;123;5;27
org.argouml.cognitive.ToDoItem.fixIt();org.argouml.cognitive.Poster;0;0;1;0.9722;211;21;14;1;0;0.9333;14;14;0
org.argouml.uml.ui.UMLComboBoxEntry.getElement(Object);org.argouml.util.CollectionUtil;4;1;2;0.8462;141;8;6;1;0;1.0000;14;2;0
org.argouml.uml.reveng.DiagramInterface.findDiagramMemberByUniqueName(Project, String);org.argouml.kernel.ProjectMember;0;0;0;1.0000;144;14;6;1;0;0.8333;4;4;0
