Class;LOC;NMD;NAD;LCOM5;NADC;ATFD;WMC
org.apache.tools.ant.taskdefs.XSLTLiaison3;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.net.SetProxy;109;4;7;0.8714;0;2.0;25
org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.ManifestTask;89;3;4;0.7500;0;2.0;22
org.apache.tools.ant.taskdefs.condition.ConditionBase;57;19;1;0.0000;0;0.0;19
org.apache.tools.ant.taskdefs.email.EmailTask;232;17;23;0.9565;1;23.0;76
org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin;30;4;0;0.0000;1;5.0;6
org.apache.tools.ant.taskdefs.XSLTLiaison2;1;1;0;0.0000;0;0.0;1
org.apache.tools.ant.DynamicConfiguratorNS;0;0;0;0;0;0;0
org.apache.tools.ant.types.resources.selectors.ResourceSelector;0;0;0;0;0;0;0
org.apache.tools.ant.util.OutputStreamFunneler;0;0;0;0;0;0;0
org.apache.tools.ant.DynamicAttributeNS;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.perforce.FStatP4OutputHandler;20;1;4;0.7500;0;2.0;6
org.apache.tools.ant.taskdefs.optional.XMLValidateTask;182;12;13;0.9321;0;5.0;47
org.apache.tools.ant.taskdefs.optional.depend.ClassFileIterator;1;1;0;0.0000;0;0.0;1
org.apache.tools.ant.util.FileUtils;543;33;8;0.9962;0;6.0;151
org.apache.tools.ant.launch.LaunchException;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.sos.SOSLabel;26;4;0;0.0000;1;4.0;6
org.apache.tools.ant.types.optional.image.Draw;39;5;2;0.8333;0;0.0;10
org.apache.tools.ant.util.LazyFileOutputStream;42;6;5;0.8444;0;0.0;13
org.apache.tools.ant.taskdefs.AntlibDefinition;18;1;2;0.6667;0;1.0;6
