Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.apache.tools.ant.taskdefs.RecorderEntry.buildFinished(BuildEvent);org.apache.tools.ant.BuildEvent;3;2;2;0.8621;142;22;7;0;1;0.9286;43;1;6
org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool.getBorlandDescriptorHandler(File);org.apache.tools.ant.types.ResourceLocation;2;0;3;0.9667;246;16;18;0;2;0.7500;18;0;3
org.apache.tools.ant.filters.TailFilter.read();org.apache.tools.ant.util.LineTokenizer;0;2;3;0.6429;96;4;10;1;0;0.9091;58;2;3
org.apache.tools.ant.filters.TokenFilter.ReplaceRegex.filter(String);org.apache.tools.ant.types.Substitution;0;1;3;0.6923;33;2;8;1;0;0.9091;15;2;2
org.apache.tools.ant.taskdefs.optional.clearcase.CCLock.getPnameCommand(Commandline);org.apache.tools.ant.types.Commandline;0;0;2;0.9231;112;6;11;1;0;0.9565;237;25;3
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setupJavacCommandlineSwitches(Commandline, boolean);org.apache.tools.ant.Task;2;6;15;0.5962;318;21;22;1;0;0.9825;166;17;8
org.apache.tools.ant.taskdefs.FixCRLF.execute();org.apache.tools.ant.DirectoryScanner;3;1;7;0.7407;127;10;10;1;0;0.9881;679;50;34
org.apache.tools.ant.taskdefs.Delete.execute();org.apache.tools.ant.types.FileSet;1;4;11;0.8116;329;40;13;1;0;0.9737;29;4;0
org.apache.tools.ant.taskdefs.DefBase.setClasspathRef(Reference);org.apache.tools.ant.util.ClasspathUtils.Delegate;0;1;0;0.9286;47;12;2;1;0;0.9333;48;8;6
org.apache.tools.ant.taskdefs.MatchingTask.XsetIgnore(String);org.apache.tools.ant.types.PatternSet.NameEntry;2;1;0;0.9762;143;40;1;0;1;0.8750;45;3;3
org.apache.tools.ant.taskdefs.Tar.asTarFileSet(ArchiveFileSet);org.apache.tools.ant.types.ArchiveFileSet;1;0;0;1.0000;363;16;13;10;0;0.8000;201;26;11
org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool.verifyBorlandJar(File);org.apache.tools.ant.Project;1;2;3;0.8800;246;16;18;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter.RmicFileNameMapper.mapFileName(String);org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter;3;0;0;1.0000;70;3;0;0;5;0.9500;121;6;9
org.apache.tools.ant.taskdefs.optional.ccm.Continuus.run(Commandline, ExecuteStreamHandler);org.apache.tools.ant.types.Commandline;1;0;0;1.0000;32;4;8;1;0;0.9643;237;25;3
org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase.runS(Commandline);org.apache.tools.ant.Project;1;0;1;1.0000;55;5;20;1;0;0.9912;733;92;31
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbcTask.setClasspath(Path);org.apache.tools.ant.types.Path;0;0;1;0.9286;116;7;7;1;0;0.9545;227;23;2
org.apache.tools.ant.taskdefs.Javadoc.setAdditionalparam(String);org.apache.tools.ant.types.Commandline;0;0;1;0.9899;811;66;34;1;0;0.9565;237;25;3
org.apache.tools.ant.helper.ProjectHelper2.AntHandler.characters(char[], int, int, AntXMLContext);org.apache.tools.ant.helper.AntXMLContext;1;0;0;1.0000;17;6;0;0;1;0.9565;114;10;12
org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter.execute();org.apache.tools.ant.types.Commandline;1;1;3;0.8571;58;4;3;1;0;0.9615;237;25;3
org.apache.tools.ant.taskdefs.XSLTProcess.process(File, File, Resource);org.apache.tools.ant.types.Resource;1;2;3;0.8980;359;24;25;1;0;0.9744;156;23;9
org.apache.tools.ant.Project.AntRefTable.get(Object);org.apache.tools.ant.UnknownElement;1;1;0;0.7500;15;2;0;1;1;0.9286;276;22;6
org.apache.tools.ant.taskdefs.optional.Cab.createListFile(Vector);org.apache.tools.ant.util.FileUtils;0;0;1;1.0000;157;8;8;1;0;0.9750;443;50;10
org.apache.tools.ant.AntClassLoader.getResourceStream(File, String);org.apache.tools.ant.Project;1;1;1;0.9655;610;45;14;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.optional.vss.MSVSSLABEL.buildCmdLine();org.apache.tools.ant.types.Commandline.Argument;1;0;0;1.0000;32;5;0;1;0;0.9412;23;5;1
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.executeAsForked(JUnitTest, ExecuteWatchdog, File);org.apache.tools.ant.taskdefs.Execute;6;6;10;0.8544;681;53;24;3;4;0.9016;310;17;17
org.apache.tools.ant.IntrospectionHelper.Creator.create();org.apache.tools.ant.IntrospectionHelper.NestedCreator;0;0;5;0.5833;73;3;5;2;0;0.8333;12;4;1
org.apache.tools.ant.taskdefs.RecorderEntry.targetStarted(BuildEvent);org.apache.tools.ant.Project;4;1;1;0.9333;142;22;7;0;2;1.0000;733;92;31
org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.endTestSuite(JUnitTest);org.apache.tools.ant.util.FileUtils;2;0;7;0.6667;87;10;7;1;0;1.0000;443;50;10
org.apache.tools.bzip2.CBZip2OutputStream.randomiseBlock();org.apache.tools.bzip2.BZip2Constants;1;0;3;0.9444;1292;37;30;0;1;0.9375;0;0;11
org.apache.tools.ant.taskdefs.DependSet.execute();org.apache.tools.ant.taskdefs.Delete;1;1;2;0.8000;65;9;5;1;0;0.9825;329;40;13
org.apache.tools.ant.taskdefs.optional.ReplaceRegExp.doReplace(RegularExpression, Substitution, String, int);org.apache.tools.ant.types.RegularExpression;1;0;0;1.0000;239;9;8;1;0;0.9375;42;6;6
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkdir.execute();org.apache.tools.ant.types.Commandline;1;1;0;0.9474;66;4;7;3;0;0.9063;237;25;3
org.apache.tools.ant.taskdefs.optional.vss.MSVSSADD.buildCmdLine();org.apache.tools.ant.types.Commandline.Argument;1;0;1;0.9412;34;6;1;1;0;0.9412;23;5;1
org.apache.tools.tar.TarOutputStream.putNextEntry(TarEntry);org.apache.tools.tar.TarEntry;2;4;8;0.7097;125;10;14;3;1;0.9245;243;21;18
org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter.endTest(Test);org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper;4;1;6;0.7273;131;13;7;2;0;1.0000;47;2;1
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.actOnTestResult(TestResultHolder, JUnitTest, String);org.apache.tools.ant.taskdefs.optional.junit.BaseTest;3;0;0;1.0000;681;53;24;0;4;0.8095;54;2;10
org.apache.tools.ant.taskdefs.ManifestTask.execute();org.apache.tools.ant.types.EnumeratedAttribute;2;0;4;0.7143;86;3;4;0;1;0.9444;35;5;2
org.apache.tools.ant.PropertyHelper.copyUserProperties(Project);org.apache.tools.ant.Project;0;0;2;0.9000;223;16;5;1;0;0.9907;733;92;31
org.apache.tools.ant.filters.TokenFilter.ReplaceRegex.initialize();org.apache.tools.ant.filters.TokenFilter;1;0;8;0.3846;33;2;8;1;0;1.0000;151;17;5
org.apache.tools.ant.Project.fireMessageLoggedEvent(BuildEvent, String, int);org.apache.tools.ant.BuildEvent;1;0;2;0.9811;733;92;31;1;0;0.9231;43;1;6
org.apache.tools.ant.taskdefs.optional.clearcase.CCLock.execute();org.apache.tools.ant.types.Commandline.Argument;1;2;0;0.9130;112;6;11;1;0;0.9474;23;5;1
org.apache.tools.ant.taskdefs.ExecuteOn.runExec(Execute);org.apache.tools.ant.types.Commandline;4;6;7;0.7903;345;20;18;1;1;0.9828;237;25;3
org.apache.tools.ant.Project.fireBuildStarted();org.apache.tools.ant.BuildListener;0;0;1;0.9905;733;92;31;1;0;0.8750;7;7;0
org.apache.tools.ant.taskdefs.DefBase.getLoaderId();org.apache.tools.ant.util.ClasspathUtils.Delegate;0;1;0;0.9286;47;12;2;1;0;0.9333;48;8;6
org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.buildFinished(BuildEvent);org.apache.tools.ant.BuildEvent;1;1;6;0.6667;93;13;6;0;2;0.8824;43;1;6
org.apache.tools.ant.taskdefs.email.EmailTask.execute();org.apache.tools.ant.types.resources.BaseResourceCollectionContainer;4;0;23;0.6984;240;19;23;1;0;0.9831;130;12;3
org.apache.tools.ant.types.AbstractFileSet.mergeExcludes(Project);org.apache.tools.ant.types.PatternSet;0;1;0;0.9851;365;57;8;1;0;0.9630;231;21;4
org.apache.tools.ant.taskdefs.Tar.tarResource(Resource, TarOutputStream, String, TarFileSet);org.apache.tools.ant.types.TarFileSet;4;0;2;0.9692;363;16;13;4;4;0.8710;109;13;8
org.apache.tools.ant.types.selectors.MappingSelector.isSelected(File, String, File);org.apache.tools.ant.util.FileNameMapper;0;1;2;0.7000;45;4;5;1;0;0.8571;3;3;0
org.apache.tools.ant.taskdefs.optional.javacc.JJTree.execute();org.apache.tools.ant.taskdefs.Execute;3;2;7;0.7838;168;17;19;1;1;0.9524;310;17;17
org.apache.tools.ant.taskdefs.LoadProperties.execute();org.apache.tools.ant.filters.util.ChainReaderHelper;2;0;3;0.8750;101;10;3;2;3;0.7059;111;3;5
org.apache.tools.ant.taskdefs.optional.perforce.P4Label.execute();org.apache.tools.ant.taskdefs.optional.perforce.P4Handler;1;0;3;0.5714;74;1;3;1;0;0.8750;2;2;0
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.executeOrQueue(Enumeration, boolean);org.apache.tools.ant.taskdefs.optional.junit.BaseTest;1;1;0;0.9868;681;53;24;0;1;0.9333;54;2;10
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.executeAsForked(JUnitTest, ExecuteWatchdog, File);org.apache.tools.ant.taskdefs.optional.junit.JUnitTest;6;6;10;0.8544;681;53;24;0;1;0.9831;84;6;7
org.apache.tools.ant.taskdefs.optional.Cab.execute();org.apache.tools.ant.taskdefs.StreamPumper;2;5;7;0.6452;157;8;8;1;0;0.9762;71;4;9
org.apache.tools.ant.util.regexp.JakartaRegexpMatcher.matches(String);org.apache.tools.ant.util.regexp.RegexpMatcher;1;1;0;0.8750;58;7;1;0;1;0.9091;6;6;4
org.apache.tools.ant.taskdefs.optional.unix.Symlink.doLink(String, String);org.apache.tools.ant.taskdefs.Execute;0;2;1;0.9048;276;16;8;1;0;1.0000;310;17;17
org.apache.tools.zip.ExtraFieldUtils.register(Class);org.apache.tools.zip.ZipExtraField;0;0;1;1.0000;85;5;1;1;0;0.8333;6;6;0
org.apache.tools.ant.taskdefs.Ant.execute();org.apache.tools.ant.MagicNames;4;4;9;0.7647;343;19;13;0;2;1.0000;2;0;22
org.apache.tools.ant.taskdefs.RecorderEntry.targetFinished(BuildEvent);org.apache.tools.ant.BuildEvent;2;3;1;0.8966;142;22;7;0;1;0.9231;43;1;6
org.apache.tools.ant.PropertyHelper.setProperty(String, String, Object, boolean);org.apache.tools.ant.Project;1;1;3;0.8000;223;16;5;1;2;0.9908;733;92;31
org.apache.tools.ant.types.mappers.FilterMapper.mapFileName(String);org.apache.tools.ant.filters.util.ChainReaderHelper;1;0;0;1.0000;31;3;0;1;4;0.3750;111;3;5
org.apache.tools.ant.taskdefs.optional.depend.ClassFile.getClassRefs();org.apache.tools.ant.taskdefs.optional.depend.constantpool.ClassCPInfo;2;0;2;0.7500;32;3;3;0;1;0.9091;17;3;2
org.apache.tools.ant.taskdefs.optional.ReplaceRegExp.execute();org.apache.tools.ant.types.AbstractFileSet;3;1;5;0.7600;239;9;8;2;0;0.9750;365;57;8
org.apache.tools.ant.taskdefs.Available.setFilepath(Path);org.apache.tools.ant.types.Path;0;1;0;0.9615;251;14;13;1;0;0.9545;227;23;2
org.apache.tools.ant.taskdefs.Copyfile.execute();org.apache.tools.ant.Project;1;0;4;0.6000;36;2;4;1;1;0.9912;733;92;31
org.apache.tools.ant.taskdefs.optional.ANTLR.setGlib(String);org.apache.tools.ant.util.FileUtils;0;0;2;0.9667;207;14;14;1;0;0.9767;443;50;10
org.apache.tools.ant.taskdefs.optional.i18n.Translate.translate();org.apache.tools.ant.util.LineTokenizer;3;0;13;0.6452;264;6;26;1;1;0.9130;58;2;3
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory.getRmic(String, Task);org.apache.tools.ant.taskdefs.rmic.SunRmic;4;2;1;1.0000;24;2;3;0;1;1.0000;32;1;5
org.apache.tools.ant.taskdefs.optional.Rpm.execute();org.apache.tools.ant.types.Commandline.Argument;2;2;11;0.4348;152;4;15;2;0;0.9231;23;5;1
org.apache.tools.ant.taskdefs.XmlProperty.execute();org.apache.tools.ant.Project;5;2;6;0.7419;296;18;18;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.MatchingTask.addNone(NoneSelector);org.apache.tools.ant.types.AbstractFileSet;0;0;1;0.9756;143;40;1;1;0;0.9853;365;57;8
org.apache.tools.ant.types.AbstractFileSet.createExclude();org.apache.tools.ant.types.PatternSet;0;0;2;0.9710;365;57;8;1;0;0.9667;231;21;4
org.apache.tools.ant.taskdefs.optional.jsp.JspC.setUribase(File);org.apache.tools.ant.Project;1;0;0;1.0000;260;16;17;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.optional.sos.SOS.getOptionalAttributes();org.apache.tools.ant.taskdefs.optional.sos.SOSCmd;1;4;2;0.8235;183;14;17;0;2;0.9412;0;0;26
org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool.registerKnownDTDs(DescriptorHandler);org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler;0;0;9;0.9667;326;13;32;1;0;0.9545;148;8;32
org.apache.tools.ant.PropertyHelper.setInheritedProperty(String, String, Object);org.apache.tools.ant.Project;1;1;4;0.7500;223;16;5;1;1;0.9909;733;92;31
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter.logAndAddFilesToCompile(Commandline);org.apache.tools.ant.types.Commandline.Argument;2;0;1;0.9231;121;6;9;1;0;0.9091;23;5;1
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkelem.getEltypeCommand(Commandline);org.apache.tools.ant.types.Commandline.Argument;0;0;2;0.9286;120;5;17;1;0;0.8750;23;5;1
org.apache.tools.ant.PropertyHelper.setNewProperty(String, String, Object);org.apache.tools.ant.Project;1;1;2;0.8500;223;16;5;1;2;0.9907;733;92;31
org.apache.tools.ant.taskdefs.optional.SchemaValidate.enableJAXP12SchemaValidation();org.apache.tools.ant.BuildException;2;1;0;0.9500;131;14;10;1;0;0.9412;62;5;2
org.apache.tools.ant.taskdefs.Filter.execute();org.apache.tools.ant.Project;1;1;3;0.5000;26;2;3;0;1;0.9911;733;92;31
org.apache.tools.ant.taskdefs.optional.SchemaValidate.addConfiguredSchema(SchemaLocation);org.apache.tools.ant.Project;1;0;2;0.9524;131;14;10;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.TaskOutputStream.processLine();org.apache.tools.ant.Task;0;0;3;0.5000;24;2;3;1;0;0.9655;166;17;8
org.apache.tools.ant.types.resources.Union.getCollection(boolean);org.apache.tools.ant.types.ResourceCollection;0;1;0;1.0000;47;6;0;1;0;0.7500;3;3;0
org.apache.tools.ant.taskdefs.Zip.executeMain();org.apache.tools.ant.util.FileUtils;4;8;16;0.7195;816;31;26;2;0;0.9778;443;50;10
org.apache.tools.ant.taskdefs.FixCRLF.setEol(CrLf);org.apache.tools.ant.types.EnumeratedAttribute;1;0;1;0.9474;127;10;10;0;1;0.9000;35;5;2
org.apache.tools.ant.taskdefs.Tar.archiveIsUpToDate(String[], File);org.apache.tools.ant.util.SourceFileScanner;0;0;1;0.9565;363;16;13;1;0;0.8889;36;5;3
org.apache.tools.ant.Project.addTarget(Target);org.apache.tools.ant.Target;1;1;0;0.9905;733;92;31;0;1;0.9667;171;19;8
org.apache.tools.ant.taskdefs.email.EmailTask.execute();org.apache.tools.ant.taskdefs.email.Message;4;0;23;0.6984;240;19;23;1;2;0.9423;50;3;5
org.apache.tools.ant.taskdefs.optional.ejb.WebsphereDeploymentTool.getDescriptorHandler(File);org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config;2;0;2;0.9737;387;13;28;0;1;0.9412;0;0;11
org.apache.tools.ant.taskdefs.MatchingTask.addDepth(DepthSelector);org.apache.tools.ant.types.AbstractFileSet;0;0;1;0.9756;143;40;1;1;0;0.9853;365;57;8
org.apache.tools.ant.types.selectors.SizeSelector.setUnits(ByteUnits);org.apache.tools.ant.types.EnumeratedAttribute;1;0;3;0.7500;113;7;7;0;1;0.9091;35;5;2
org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand.setExecutableCommandLine();org.apache.tools.ant.types.Commandline;2;1;7;0.7083;152;9;12;2;0;0.9677;237;25;3
org.apache.tools.ant.taskdefs.optional.ejb.WeblogicDeploymentTool.addVendorFiles(Hashtable, String);org.apache.tools.ant.Project;2;1;3;0.9394;392;14;34;0;2;1.0000;733;92;31
org.apache.tools.ant.util.ClasspathUtils.getClassLoaderForPath(Project, Reference, boolean);org.apache.tools.ant.types.Reference;2;1;0;1.0000;74;10;1;0;1;0.8750;37;2;2
org.apache.tools.ant.taskdefs.LoadResource.execute();org.apache.tools.ant.filters.util.ChainReaderHelper;3;0;5;0.7500;92;3;5;2;4;0.6842;111;3;5
org.apache.tools.ant.taskdefs.Tar.tar(ResourceCollection, TarOutputStream);org.apache.tools.ant.types.ArchiveFileSet;0;5;0;0.9032;363;16;13;2;0;0.9583;201;26;11
org.apache.tools.ant.taskdefs.optional.extension.Extension.addExtension(Extension, String, Attributes);org.apache.tools.ant.util.DeweyDecimal;0;0;14;0.4615;243;14;21;1;0;0.9444;85;8;1
org.apache.tools.ant.taskdefs.optional.Javah.logAndAddFilesToCompile(Commandline);org.apache.tools.ant.types.Commandline;1;1;1;0.9655;165;14;12;2;0;0.9167;237;25;3
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetDeploymentTool.addVendorFiles(Hashtable, String);org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config;1;1;1;0.9375;111;8;8;0;1;0.9231;0;0;11
org.apache.tools.ant.taskdefs.optional.unix.Symlink.deleteSymlink(File);org.apache.tools.ant.util.FileUtils;0;0;1;1.0000;276;16;8;2;0;0.9500;443;50;10
org.apache.tools.ant.taskdefs.optional.Script.execute();org.apache.tools.ant.util.ScriptRunner;1;0;3;0.6667;23;2;3;3;2;0.5455;89;5;3
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool.isActionValid();org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy;1;0;1;1.0000;80;3;7;0;1;0.8750;31;4;3
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory.getCompiler(String, Task);org.apache.tools.ant.util.JavaEnvUtils;2;2;1;1.0000;71;3;1;1;2;1.0000;161;9;16
org.apache.tools.ant.Target.execute();org.apache.tools.ant.Task;1;2;4;0.8125;171;19;8;1;0;0.9714;166;17;8
org.apache.tools.ant.types.Commandline.Marker.getPosition();org.apache.tools.ant.types.Commandline;2;0;2;0.6000;13;1;2;0;2;0.9167;237;25;3
org.apache.tools.ant.taskdefs.email.EmailTask.execute();org.apache.tools.ant.util.ClasspathUtils;4;0;23;0.6984;240;19;23;1;0;1.0000;74;10;1
org.apache.tools.ant.taskdefs.optional.SchemaValidate.enableJAXP12SchemaValidation();org.apache.tools.ant.Project;2;1;0;0.9500;131;14;10;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.optional.ejb.WebsphereDeploymentTool.validateConfigured();org.apache.tools.ant.Project;1;0;2;0.9459;387;13;28;2;0;0.9818;733;92;31
org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.executeForkV4();org.apache.tools.ant.taskdefs.ExecTask;3;0;3;0.8421;144;8;8;3;1;0.9344;293;32;23
org.apache.tools.ant.IntrospectionHelper.createElement(Project, Object, String);org.apache.tools.ant.Project;0;1;0;0.9778;541;38;10;1;0;0.9907;733;92;31
org.apache.tools.ant.util.TaskLogger.debug(String);org.apache.tools.ant.Task;1;0;1;0.8333;18;5;1;1;0;0.9630;166;17;8
org.apache.tools.ant.taskdefs.Sync.removeOrphanFiles(Set, File);org.apache.tools.ant.types.AbstractFileSet;2;0;1;0.9744;148;16;2;13;0;0.8333;365;57;8
org.apache.tools.ant.types.AbstractFileSet.setExcludes(String);org.apache.tools.ant.types.PatternSet;0;0;2;0.9710;365;57;8;1;0;0.9667;231;21;4
org.apache.tools.ant.taskdefs.optional.ANTLR.execute();org.apache.tools.ant.types.CommandlineJava;1;4;4;0.7576;207;14;14;3;0;0.9400;217;28;10
org.apache.tools.ant.taskdefs.Patch.execute();org.apache.tools.ant.types.Commandline.Argument;2;0;4;0.8333;79;8;4;1;0;0.9545;23;5;1
org.apache.tools.ant.taskdefs.Java.run(CommandlineJava);org.apache.tools.ant.taskdefs.Redirector;2;0;3;0.9639;418;53;17;2;0;0.9667;343;19;28
org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.isSelected(Resource);org.apache.tools.ant.types.resources.FileResource;2;2;1;0.9388;346;22;19;3;0;0.9091;139;19;4
org.apache.tools.ant.taskdefs.Tstamp.setProperty(String, String);org.apache.tools.ant.Project;0;0;1;0.8571;33;4;2;1;0;0.9907;733;92;31
org.apache.tools.ant.filters.FixCrLfFilter.RemoveEofFilter.read();org.apache.tools.ant.filters.FixCrLfFilter;1;0;1;0.6667;18;1;1;0;1;1.0000;91;11;8
org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter.execute();org.apache.tools.ant.types.Commandline;1;1;0;0.9000;14;2;0;3;0;0.8929;237;25;3
org.apache.tools.ant.taskdefs.LoadProperties.execute();org.apache.tools.ant.taskdefs.Property;2;0;3;0.8750;101;10;3;1;0;0.9773;305;16;11
org.apache.tools.ant.taskdefs.Parallel.spinThreads();org.apache.tools.ant.Location;1;1;11;0.4545;171;8;13;0;1;1.0000;55;3;5
org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter.execute();org.apache.tools.ant.taskdefs.Apt;1;1;0;0.9000;14;2;0;1;0;0.9565;60;8;9
org.apache.tools.ant.taskdefs.optional.ssh.Scp.upload(String, String);org.apache.tools.ant.Project;1;1;1;0.9286;215;17;6;1;0;0.9911;733;92;31
org.apache.tools.ant.taskdefs.GenerateKey.execute();org.apache.tools.ant.util.JavaEnvUtils;0;0;12;0.4783;136;5;12;1;0;1.0000;161;9;16
org.apache.tools.ant.util.TaskLogger.warning(String);org.apache.tools.ant.Task;1;0;1;0.8333;18;5;1;1;0;0.9630;166;17;8
org.apache.tools.ant.taskdefs.Tar.archiveIsUpToDate(String[], File);org.apache.tools.ant.util.MergingMapper;0;0;1;0.9565;363;16;13;1;0;0.8333;8;3;1
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.assumeJava13();org.apache.tools.ant.taskdefs.Javac;1;0;1;0.9762;318;21;22;1;0;0.9839;388;33;37
org.apache.tools.ant.ComponentHelper.createComponent(UnknownElement, String, String);org.apache.tools.ant.UnknownElement;1;2;0;0.9574;486;31;16;1;0;0.9706;276;22;6
org.apache.tools.ant.Diagnostics.doReportTempDir(PrintStream);org.apache.tools.ant.util.FileUtils;0;1;3;1.0000;371;28;7;1;0;1.0000;443;50;10
org.apache.tools.ant.taskdefs.Redirector.createStreams();org.apache.tools.ant.util.OutputStreamFunneler;5;1;23;0.5636;343;19;28;1;0;0.9762;56;4;5
org.apache.tools.ant.taskdefs.LoadResource.execute();org.apache.tools.ant.types.Resource;3;0;5;0.7500;92;3;5;3;1;0.9362;156;23;9
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetBaseMatchingTask.addFilesAndExecute(NetCommand, boolean);org.apache.tools.ant.Project;1;3;0;0.6667;63;5;4;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.Property.setClasspath(Path);org.apache.tools.ant.types.Path;0;0;1;0.9667;305;16;11;1;0;0.9545;227;23;2
org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool.buildBorlandStubs(Iterator);org.apache.tools.ant.ProjectComponent;5;0;3;0.9524;246;16;18;0;1;0.9565;21;2;1
org.apache.tools.ant.taskdefs.compilers.Kjc.execute();org.apache.tools.ant.taskdefs.ExecuteJava;2;1;0;0.8333;52;2;0;1;1;0.8889;189;6;9
org.apache.tools.ant.util.LeadPipeInputStream.log(String, int);org.apache.tools.ant.ProjectComponent;1;0;1;0.8889;68;4;1;1;0;0.8000;21;2;1
org.apache.tools.ant.ComponentHelper.checkNamespace(String);org.apache.tools.ant.taskdefs.Definer;4;0;2;0.9583;486;31;16;4;0;0.8966;286;13;13
org.apache.tools.ant.taskdefs.MatchingTask.addCustom(ExtendSelector);org.apache.tools.ant.types.AbstractFileSet;0;0;1;0.9756;143;40;1;1;0;0.9853;365;57;8
org.apache.tools.ant.taskdefs.XSLTProcess.loadClass(String);org.apache.tools.ant.AntClassLoader;0;0;2;0.9592;359;24;25;1;0;0.9841;610;45;14
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckin.getCommentFileCommand(Commandline);org.apache.tools.ant.types.Commandline.Argument;0;0;2;0.9091;93;4;13;1;0;0.8750;23;5;1
org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand.runCommand();org.apache.tools.ant.Project;2;3;7;0.6154;152;9;12;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.RecorderEntry.taskStarted(BuildEvent);org.apache.tools.ant.Project;2;1;0;0.9655;142;22;7;0;1;1.0000;733;92;31
org.apache.tools.ant.types.resources.selectors.InstanceOf.isSelected(Resource);org.apache.tools.ant.AntTypeDefinition;0;0;5;0.4286;46;2;5;1;0;0.9565;159;12;6
org.apache.tools.ant.taskdefs.optional.clearcase.CCMklabel.getCommentCommand(Commandline);org.apache.tools.ant.types.Commandline;0;0;2;0.9286;118;6;13;1;0;0.9565;237;25;3
org.apache.tools.ant.types.AntFilterReader.setRefid(Reference);org.apache.tools.ant.types.Reference;1;3;3;0.5385;65;6;3;1;1;0.8750;37;2;2
org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool.addGenICGeneratedFiles(File, Hashtable);org.apache.tools.ant.Project;5;4;15;0.5957;326;13;32;0;2;1.0000;733;92;31
org.apache.tools.ant.util.ChainedMapper.mapFileName(String);org.apache.tools.ant.util.FileNameMapper;0;0;0;1.0000;21;1;0;1;0;0.7500;3;3;0
org.apache.tools.ant.helper.ProjectHelper2.RootHandler.startElement(String, String, String, Attributes);org.apache.tools.ant.helper.ProjectHelper2.AntHandler;0;0;3;0.7500;55;7;3;2;0;0.7778;17;6;0
org.apache.tools.ant.taskdefs.Property.setUserProperty(boolean);org.apache.tools.ant.Project;1;0;0;1.0000;305;16;11;0;1;1.0000;733;92;31
org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.addArg(CommandlineJava, String, File);org.apache.tools.ant.types.Commandline.Argument;0;0;0;1.0000;47;6;2;2;0;0.7143;23;5;1
org.apache.tools.ant.taskdefs.optional.Javah.setClasspathRef(Reference);org.apache.tools.ant.types.Path;0;1;0;0.9615;165;14;12;1;0;0.9545;227;23;2
org.apache.tools.ant.taskdefs.Pack.zipResource(Resource, OutputStream);org.apache.tools.ant.types.Resource;0;1;0;0.9286;80;11;3;1;0;0.9697;156;23;9
org.apache.tools.ant.taskdefs.optional.net.FTP.FTPDirectoryScanner.checkIncludePatterns();org.apache.tools.ant.taskdefs.optional.net.FTP;1;4;4;0.7419;332;12;6;0;2;0.9775;790;34;52
org.apache.tools.ant.filters.LineContains.initialize();org.apache.tools.ant.types.Parameter;1;0;4;0.8182;73;4;5;0;2;0.6667;18;0;3
