Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
gnu.regexp.RETokenLookAhead.match(CharIndexed, REMatch);gnu.regexp.REMatch;0;0;2;0.7500;29;2;2;2;0;0.9200;95;12;8
org.gjt.sp.jedit.browser.VFSBrowser.mkdir();org.gjt.sp.jedit.GUIUtilities;2;2;1;0.9516;521;31;32;1;0;1.0000;391;38;7
bsh.ParserTokenManager.jjMoveStringLiteralDfa25_0(long, long);bsh.JavaCharStream;1;3;2;0.9091;1621;47;24;0;0;1.0000;331;25;17
org.gjt.sp.jedit.GUIUtilities.loadMenuBar(String);org.gjt.sp.jedit.jEdit;0;2;0;1.0000;391;38;7;1;0;1.0000;1482;96;27
bsh.Interpreter.eval(Reader, NameSpace, String);bsh.ReturnControl;4;5;4;0.9091;443;39;17;0;1;0.9565;4;0;2
org.gjt.sp.jedit.EditServer.handleClient(boolean, boolean, boolean, String, String[]);org.gjt.sp.jedit.PerspectiveManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.indent.IndentAction.AlignBracket.calculateIndent(JEditBuffer, int, int, int);org.gjt.sp.jedit.buffer.JEditBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.BrowserView.propertiesChanged();org.gjt.sp.jedit.jEdit;0;0;4;0.8571;176;12;14;1;0;1.0000;1482;96;27
org.gjt.sp.jedit.pluginmgr.ManagePanel.HeaderMouseHandler.mouseClicked(MouseEvent);org.gjt.sp.jedit.pluginmgr.ManagePanel.EntryCompare;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.search.HyperSearchRequest.run();org.gjt.sp.jedit.search.SearchAndReplace;2;2;2;0.7500;115;4;6;0;1;1.0000;414;23;9
bsh.Parser.ConditionalAndExpression();bsh.Token;4;5;4;0.9795;6765;404;25;0;1;0.9565;9;1;8
bsh.ClassGeneratorUtil.initInstance(Object, String, Object[]);bsh.Reflect;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.FontSelector.ActionHandler.actionPerformed(ActionEvent);org.gjt.sp.jedit.gui.FontSelector;0;0;0;1.0000;7;1;0;1;0;0.6667;28;1;0
bsh.BSHAllocationExpression.constructWithInterfaceBody(Class, Object[], BSHBlock, CallStack, Interpreter);bsh.NameSpace;0;0;0;1.0000;71;7;0;1;0;0.9825;407;45;12
com.microstar.xml.XmlParser.popInput();com.microstar.xml.XmlHandler;0;1;19;0.8889;2091;113;92;1;0;0.9667;13;13;0
org.gjt.sp.jedit.textarea.BufferHandler.bufferLoaded(JEditBuffer);org.gjt.sp.jedit.textarea.DisplayManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.DockablePanel.ResizeMouseHandler.getAppropriateCursor();org.gjt.sp.jedit.gui.DockablePanel;0;0;0;0;0;0;0;0;0;0;0;0;0
installer.SwingInstall.install();installer.OperatingSystem.OSTask;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.BrowserIORequest.listDirectory();org.gjt.sp.jedit.io.VFS;1;0;5;0.7222;160;6;11;3;0;0.9032;139;23;10
org.gjt.sp.jedit.Buffer.getMarkerNameString();org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.ChunkCache.updateChunksUpTo(int);org.gjt.sp.jedit.syntax.Token;2;1;4;0.8438;414;17;7;0;0;1.0000;8;1;21
org.gjt.sp.jedit.textarea.JEditTextArea.getFirstPhysicalLine();org.gjt.sp.jedit.textarea.DisplayManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.VFSBrowser.maybeReloadDirectory(String);org.gjt.sp.jedit.io.VFSManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.MarkerViewer.Renderer.getListCellRendererComponent(JList, Object, int, boolean, boolean);org.gjt.sp.jedit.Marker;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.DockableWindowManager.propertiesChanged();org.gjt.sp.jedit.gui.DockableLayout;0;0;0;0;0;0;0;0;0;0;0;0;0
org.objectweb.asm.CodeWriter.put(ByteVector);org.objectweb.asm.ClassWriter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.VFSFileChooserDialog.GetFileTypeRequest.run();org.gjt.sp.jedit.io.VFS;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.pluginmgr.ManagePanel.RemoveButton.actionPerformed(ActionEvent);org.gjt.sp.jedit.pluginmgr.ManagePanel.PluginTableModel;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.EditPane.handleBufferUpdate(BufferUpdate);org.gjt.sp.jedit.textarea.JEditTextArea;6;2;5;0.8056;242;13;6;3;3;0.9767;2541;189;56
org.gjt.sp.jedit.buffer.KillRing.save();org.gjt.sp.jedit.MiscUtilities;0;0;0;0;0;0;0;0;0;0;0;0;0
org.objectweb.asm.CodeWriter.visitLabel(Label);org.objectweb.asm.Label;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.options.AbbrevsModel.getValueAt(int, int);org.gjt.sp.jedit.options.Abbrev;1;0;1;0.9286;73;10;1;0;2;0.6000;6;0;2
org.gjt.sp.jedit.search.SearchAndReplace.find(View, Buffer, int, boolean, boolean);org.gjt.sp.jedit.jEdit;0;1;1;1.0000;414;23;9;1;0;1.0000;1482;96;27
org.gjt.sp.jedit.textarea.TextAreaPainter.PaintSelection.paintSelection(Graphics2D, int, int, int, Selection);org.gjt.sp.jedit.textarea.TextAreaPainter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.DisplayManager.narrow(int, int);org.gjt.sp.jedit.buffer.JEditBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.buffer.KillRing.save();org.gjt.sp.util.Log;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.help.HelpTOCPanel.createTOC();org.gjt.sp.jedit.EditPlugin;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.VFSBrowser.getRootDirectory();org.gjt.sp.jedit.OperatingSystem;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.EditServer.handleClient(boolean, boolean, boolean, String, String[]);org.gjt.sp.jedit.View;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.jEdit.loadMode(Mode);com.microstar.xml.XmlParser;4;0;0;1.0000;1482;96;27;1;1;0.9874;2091;113;92
org.gjt.sp.jedit.gui.MarkerViewer.goToSelectedMarker();org.gjt.sp.jedit.Marker;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.ActionBar.CompletionPopup.KeyHandler.keyPressed(KeyEvent);org.gjt.sp.jedit.gui.ActionBar.CompletionPopup;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.FirstLine.scrollDown(int);org.gjt.sp.jedit.textarea.DisplayManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.options.AbbrevsOptionPane._save();org.gjt.sp.jedit.options.AbbrevsModel;0;0;4;0.6923;99;4;8;1;0;0.9412;73;10;1
org.gjt.sp.jedit.textarea.ScrollLineCount.reset();org.gjt.sp.util.Log;0;0;0;0;0;0;0;0;0;0;0;0;0
bsh.Parser.ClassDeclaration();bsh.JJTParserState;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.search.SearchAndReplace.save();org.gjt.sp.jedit.jEdit;0;0;6;1.0000;414;23;9;2;0;1.0000;1482;96;27
org.gjt.sp.jedit.View.handleEditPaneUpdate(EditPaneUpdate);org.gjt.sp.jedit.gui.StatusBar;2;0;1;0.9831;489;37;29;3;0;0.8929;156;10;14
bsh.Parser.ExclusiveOrExpression();bsh.ParserTreeConstants;4;5;4;0.9794;6765;404;25;0;1;0.9804;0;0;37
org.gjt.sp.jedit.textarea.ExtensionManager.getToolTipText(int, int);org.gjt.sp.jedit.textarea.TextAreaExtension;0;0;1;0.8571;54;5;1;1;0;0.8000;7;3;0
org.gjt.sp.jedit.gui.PanelWindowContainer.register(DockableWindowManager.Entry);org.gjt.sp.jedit.gui.DockableWindowFactory.Window;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.RegisterViewer.insertRegister();org.gjt.sp.jedit.Registers;0;0;0;0;0;0;0;0;0;0;0;0;0
bsh.BSHPrimarySuffix.doProperty(boolean, Object, CallStack, Interpreter);bsh.Reflect;0;0;0;0;0;0;0;0;0;0;0;0;0
gnu.regexp.RE.initialize(Object, int, RESyntax, int, int);gnu.regexp.RESyntax;7;6;7;0.8824;615;37;13;1;21;0.9167;31;5;48
bsh.NameSpace.getImportedClassImpl(String);bsh.Interpreter;0;2;3;0.9245;407;45;12;1;0;1.0000;443;39;17
org.gjt.sp.jedit.textarea.DisplayManager.bufferLoaded();org.gjt.sp.jedit.textarea.JEditTextArea;0;0;0;0;0;0;0;0;0;0;0;0;0
macos.Delegate.BufferMenu.updateMenu();org.gjt.sp.jedit.Buffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.PluginJAR.generateCache();org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
bsh.Parser.jj_3_31();bsh.ParserConstants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.VFSFileChooserDialog.dispose();org.gjt.sp.jedit.GUIUtilities;1;0;0;1.0000;144;7;7;1;0;1.0000;391;38;7
org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton.MouseHandler.mousePressed(MouseEvent);org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton;2;0;0;1.0000;35;1;0;0;1;0.5000;8;0;1
bsh.Interpreter.get(String);bsh.Primitive;0;0;1;0.9808;443;39;17;1;0;1.0000;449;25;3
org.gjt.sp.jedit.TextUtilities.findMatchingBracket(JEditBuffer, int, int);org.gjt.sp.jedit.buffer.JEditBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.jEdit.showPluginErrorDialog();org.gjt.sp.jedit.pluginmgr.PluginManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.OptionsDialog.PaneNameRenderer.getTreeCellRendererComponent(JTree, Object, boolean, boolean, boolean, int, boolean);org.gjt.sp.jedit.OptionPane;2;0;2;0.6000;31;1;2;1;0;0.8571;4;4;0
org.gjt.sp.jedit.View.getSplitConfig();org.gjt.sp.jedit.Buffer;1;1;0;0.9815;489;37;29;0;1;0.9933;1437;122;46
org.gjt.sp.jedit.Registers.ClipboardRegister.toString();org.gjt.sp.util.Log;1;0;1;0.5000;26;2;1;1;1;1.0000;135;9;13
org.gjt.sp.jedit.buffer.UndoManager.Insert.redo();org.gjt.sp.jedit.buffer.JEditBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.BufferHistory.save();org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.Macros.Macro.invoke(View);org.gjt.sp.jedit.Macros;1;0;1;0.9091;36;4;3;0;1;1.0000;215;21;7
bsh.Parser.EqualityExpression();bsh.JJTParserState;4;5;4;0.9795;6765;404;25;2;0;0.9333;74;10;5
org.gjt.sp.jedit.search.SearchAndReplace.regexpBeanShellReplace(View, SearchMatcher.Match);org.gjt.sp.jedit.search.SearchMatcher.Match;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.pluginmgr.InstallPanel.SizeLabel.tableChanged(TableModelEvent);org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.search.SearchAndReplace.find(View, Buffer, int, boolean, boolean);org.gjt.sp.jedit.buffer.JEditBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.pluginmgr.Roster.getDownloadDir();org.gjt.sp.jedit.MiscUtilities;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.VFSFileChooserDialog.dispose();org.gjt.sp.jedit.io.VFSManager;1;0;0;1.0000;144;7;7;0;1;1.0000;112;14;10
bsh.BSHCastExpression.eval(CallStack, Interpreter);bsh.CallStack;0;1;0;1.0000;61;5;0;1;0;0.9333;42;10;1
bsh.Parser.TryStatement();bsh.ParserConstants;2;6;4;0.9773;6765;404;25;0;5;0.9630;0;0;120
org.gjt.sp.jedit.Macros.BeanShellHandler.runMacro(View, Macro, boolean);org.gjt.sp.jedit.Macros.Macro;0;0;0;0;0;0;0;0;0;0;0;0;0
gnu.regexp.RE.isMatchImpl(CharIndexed, int, int);gnu.regexp.CharIndexed;2;0;2;0.9565;615;37;13;1;1;0.7778;3;3;1
org.gjt.sp.jedit.textarea.Selection.Rect.contentRemoved(JEditBuffer, int, int, int, int);org.gjt.sp.jedit.buffer.JEditBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.options.ShortcutsOptionPane.ShortcutsModel.getValueAt(int, int);org.gjt.sp.jedit.gui.GrabKeyDialog.KeyBinding;1;1;0;0.9167;59;8;2;0;2;0.7143;9;1;4
bsh.ParserTokenManager.jjMoveStringLiteralDfa15_0(long, long, long, long);bsh.JavaCharStream;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.options.BrowserColorsOptionPane.MouseHandler.mouseClicked(MouseEvent);org.gjt.sp.jedit.options.BrowserColorsModel;1;0;0;1.0000;8;1;0;2;0;0.8571;73;10;1
org.gjt.sp.jedit.Buffer.setPath(String);org.gjt.sp.jedit.io.VFSManager;1;1;5;0.9597;1437;122;46;1;0;1.0000;112;14;10
org.gjt.sp.jedit.textarea.JEditTextArea.addExplicitFold();org.gjt.sp.jedit.textarea.Selection;1;2;5;0.9717;2541;189;56;0;3;0.8750;35;4;4
org.gjt.sp.jedit.textarea.JEditTextArea.recalculateVisibleLines();org.gjt.sp.jedit.textarea.ChunkCache;1;1;3;0.9833;2541;189;56;1;0;0.9615;414;17;7
org.gjt.sp.jedit.Macros.addMacro(File, String, Vector);org.gjt.sp.jedit.EditAction;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.ChunkCache.updateChunksUpTo(int);org.gjt.sp.jedit.textarea.DisplayManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.print.BufferPrinter1_4.print(View, Buffer, boolean);org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
bsh.XThis.Handler.invoke(Object, Method, Object[]);bsh.TargetError;0;1;0;0.5000;23;2;0;0;0;1.0000;50;7;2
org.gjt.sp.jedit.gui.DockableWindowFactory.Window.createDockableWindow(View, String);org.gjt.sp.util.Log;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton.MouseHandler.mousePressed(MouseEvent);org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton;1;0;0;1.0000;8;1;0;0;1;0.5000;34;0;1
org.gjt.sp.jedit.Autosave.actionPerformed(ActionEvent);org.gjt.sp.jedit.Buffer;1;0;0;1.0000;25;3;1;1;0;0.9933;1437;122;46
bsh.Parser.FormalParameter();bsh.ParserConstants;4;6;4;0.9772;6765;404;25;0;1;0.9927;0;0;120
org.gjt.sp.jedit.browser.VFSFileChooserDialog.GetFileTypeRequest.run();org.gjt.sp.jedit.io.VFSFile;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.options.StyleTableModel.addStyleChoice(String, String);org.gjt.sp.jedit.jEdit;0;0;1;0.8750;59;7;1;1;0;1.0000;1482;96;27
bsh.Parser.createParseException(String);bsh.Token;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.JEditTextArea.invalidateSelectedLines();org.gjt.sp.jedit.textarea.Selection;1;2;2;0.9833;2541;189;56;0;2;0.8667;35;4;4
org.gjt.sp.jedit.gui.CompleteWord.insertSelected();org.gjt.sp.jedit.textarea.JEditTextArea;0;1;3;0.5000;130;7;5;1;0;0.9959;2541;189;56
QuickNotepad.KeyHandler.keyPressed(KeyEvent);org.gjt.sp.jedit.View;2;0;0;1.0000;7;1;0;0;1;0.9825;489;37;29
org.gjt.sp.jedit.io.VFS.load(View, Buffer, String);org.gjt.sp.jedit.buffer.JEditBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.JEditTextArea.fireBracketSelected(int, String);org.gjt.sp.jedit.textarea.StatusListener;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.VFSBrowser.delete(VFSFile[]);org.gjt.sp.jedit.io.VFSFile;0;0;0;0;0;0;0;0;0;0;0;0;0
installer.TarEntry.getModTime();installer.TarHeader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.jEdit.saveAllBuffers(View, boolean);org.gjt.sp.jedit.GUIUtilities;1;0;1;1.0000;1482;96;27;1;0;1.0000;391;38;7
org.gjt.sp.jedit.pluginmgr.PluginManager.shouldUpdatePluginList();org.gjt.sp.jedit.pluginmgr.PluginList;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.search.HyperSearchResults.searchDone(DefaultMutableTreeNode);org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.pluginmgr.InstallPanel.updateModel();org.gjt.sp.jedit.io.VFSManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.BrowserIORequest.mkdir();org.gjt.sp.jedit.jEdit;0;0;4;0.7778;160;6;11;1;0;1.0000;1482;96;27
org.objectweb.asm.CodeWriter.getSize();org.objectweb.asm.ByteVector;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.buffer.JEditBuffer.shiftIndentRight(int[]);org.gjt.sp.jedit.MiscUtilities;0;0;0;0;0;0;0;0;0;0;0;0;0
gnu.regexp.RETokenStart.match(CharIndexed, REMatch);gnu.regexp.CharIndexed;2;0;1;0.8889;32;2;1;1;0;0.9000;3;3;1
bsh.BSHUnaryExpression.eval(CallStack, Interpreter);bsh.ParserConstants;1;2;1;0.6250;42;4;2;0;0;1.0000;0;0;120
installer.TarOutputStream.close();installer.TarBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.DockableWindowManager.floatDockableWindow(String);org.gjt.sp.jedit.gui.DockableWindowFactory.Window;0;0;0;0;0;0;0;0;0;0;0;0;0
bsh.ClassGeneratorImpl.setInstanceNameSpaceParent(Object, String, NameSpace);bsh.ClassGeneratorUtil;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.jEdit.checkBufferStatus(View);org.gjt.sp.jedit.View;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.buffer.JEditBuffer.writeLock();org.gjt.sp.util.ReadWriteLock;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.search.SearchDialog.ReplaceActionHandler.actionPerformed(ActionEvent);org.gjt.sp.jedit.search.SearchDialog;1;0;0;1.0000;4;1;0;0;2;0.9487;390;13;28
bsh.Parser.jj_3R_65();bsh.ParserConstants;1;1;3;0.9907;6765;404;25;0;1;0.9919;0;0;120
org.gjt.sp.jedit.textarea.JEditTextArea.setSelectedText(Selection, String);org.gjt.sp.jedit.buffer.JEditBuffer;0;0;0;0;0;0;0;0;0;0;0;0;0
bsh.Parser.ArrayDimensions();bsh.ParserConstants;2;8;4;0.9727;6765;404;25;0;2;0.9855;0;0;120
org.gjt.sp.jedit.pluginmgr.Roster.Remove.runInAWTThread(Component);org.gjt.sp.jedit.PluginJAR;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.MouseHandler.doTripleClick();org.gjt.sp.jedit.textarea.JEditTextArea;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.PluginJAR.deactivatePlugin(boolean);org.gjt.sp.jedit.msg.PluginUpdate;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.DockablePanel.ResizeMouseHandler.mousePressed(MouseEvent);org.gjt.sp.jedit.gui.PanelWindowContainer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.DockableWindowManager.addEntry(DockableWindowFactory.Window);org.gjt.sp.util.Log;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.search.SearchBar.DocumentHandler.removeUpdate(DocumentEvent);org.gjt.sp.jedit.textarea.JEditTextArea;3;0;0;1.0000;30;3;0;1;1;0.9919;2541;189;56
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.resizeColumns();org.gjt.sp.jedit.browser.FileCellRenderer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.ChunkCache.scrollUp(int);org.gjt.sp.util.Log;0;0;0;0;0;0;0;0;0;0;0;0;0
macos.menu.ShowBufferMenu.construct();org.gjt.sp.jedit.Buffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.jEdit.exit(View, boolean);org.gjt.sp.jedit.io.VFSManager;2;5;3;1.0000;1482;96;27;1;0;1.0000;112;14;10
org.gjt.sp.jedit.gui.ActionBar.invoke();org.gjt.sp.jedit.gui.HistoryTextField;0;0;0;0;0;0;0;0;0;0;0;0;0
bsh.Parser.jj_3R_125();bsh.ParserConstants;0;3;3;0.9861;6765;404;25;0;0;1.0000;0;0;120
org.gjt.sp.jedit.browser.BrowserView.loadDirectory(Object, String, boolean);org.gjt.sp.jedit.browser.VFSBrowser;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.DefaultInputHandler.handleKey(KeyEventTranslator.Key);org.gjt.sp.jedit.gui.KeyEventWorkaround;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.jEdit.openFiles(View, String, String[]);org.gjt.sp.jedit.View;0;2;0;1.0000;1482;96;27;1;0;0.9815;489;37;29
org.gjt.sp.jedit.gui.DockableWindowManager.addEntry(DockableWindowFactory.Window);org.gjt.sp.jedit.gui.DockableWindowFactory.Window;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.BufferHistory.load();org.gjt.sp.util.Log;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.PanelWindowContainer.save();org.gjt.sp.jedit.gui.DockableWindowFactory.Window;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.FirstLine.changed();org.gjt.sp.jedit.Debug;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.buffer.BufferSaveRequest.run();org.gjt.sp.jedit.Buffer;0;0;0;0;0;0;0;0;0;0;0;0;0
macos.Delegate.MacroAction.doAction();org.gjt.sp.jedit.Macros.Macro;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.CompleteWord.getWordToComplete(Buffer, int, int, String);org.gjt.sp.jedit.TextUtilities;0;0;0;1.0000;130;7;5;1;0;1.0000;351;11;7
org.gjt.sp.jedit.browser.VFSFileNameField.goToParent();org.gjt.sp.jedit.MiscUtilities;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.JEditTextArea.getSelectedText(Selection);org.gjt.sp.jedit.textarea.Selection;0;1;0;0.9958;2541;189;56;0;0;1.0000;35;4;4
org.gjt.sp.jedit.help.HelpViewer.PropertyChangeHandler.propertyChange(PropertyChangeEvent);org.gjt.sp.jedit.help.HelpViewer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.TextAreaTransferHandler.importFile(JComponent, Transferable);org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.search.SearchDialog.synchronizeMultiFileSettings();org.gjt.sp.jedit.search.SearchAndReplace;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.FilesChangedDialog.TreeHandler.valueChanged(TreeSelectionEvent);org.gjt.sp.jedit.gui.FilesChangedDialog;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.TextAreaPainter.PaintLineBackground.paintValidLine(Graphics2D, int, int, int, int, int);org.gjt.sp.jedit.textarea.ChunkCache.LineInfo;3;0;2;0.8462;14;1;2;0;0;1.0000;0;0;8
gnu.regexp.RETokenStart.match(CharIndexed, REMatch);gnu.regexp.REMatch;2;0;1;0.8889;32;2;1;0;4;0.8333;95;12;8
org.gjt.sp.jedit.search.SearchBar.update();org.gjt.sp.jedit.jEdit;1;0;3;0.7692;112;5;8;1;0;1.0000;1482;96;27
org.gjt.sp.jedit.browser.BrowserView.directoryLoaded(Object, String, ArrayList);org.gjt.sp.jedit.browser.VFSDirectoryEntryTable;0;0;0;0;0;0;0;0;0;0;0;0;0
macos.menu.ShowRecentDirMenu.construct();org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.Registers.getRegisterNameString();org.gjt.sp.jedit.jEdit;0;0;0;0;0;0;0;0;0;0;0;0;0
bsh.Parser.CastExpression();bsh.ParserTreeConstants;2;8;4;0.9726;6765;404;25;0;1;0.9818;0;0;37
org.gjt.sp.jedit.buffer.JEditBuffer.getIdealIndentForLine(int);org.gjt.sp.jedit.indent.IndentAction;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.maybeReloadDirectory(String);org.gjt.sp.jedit.MiscUtilities;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.pluginmgr.InstallPanel.HeaderMouseHandler.mouseClicked(MouseEvent);org.gjt.sp.jedit.pluginmgr.InstallPanel.EntryCompare;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.pluginmgr.ManagePanel.EntryCompare.compare(Object, Object);org.gjt.sp.jedit.pluginmgr.ManagePanel.Entry;0;0;0;0;0;0;0;0;0;0;0;0;0
gnu.regexp.RE.substituteImpl(CharIndexed, String, int, int);gnu.regexp.REMatch;1;1;1;0.9778;615;37;13;1;1;0.9167;95;12;8
bsh.Parser.ExclusiveOrExpression();bsh.ParserConstants;4;5;4;0.9794;6765;404;25;0;1;0.9925;0;0;120
org.gjt.sp.jedit.gui.MarkerViewer.actionPerformed(ActionEvent);org.gjt.sp.jedit.Buffer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.textarea.JEditTextArea.getFirstPhysicalLine();org.gjt.sp.jedit.textarea.Anchor;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.EditPane.MarkerHighlight.getToolTipText(int, int);org.gjt.sp.jedit.Marker;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.search.SearchAndReplace.replaceAll(View);org.gjt.sp.jedit.TextUtilities;4;3;2;1.0000;414;23;9;1;1;1.0000;351;11;7
org.gjt.sp.jedit.browser.BrowserView.TableMouseHandler.mouseClicked(MouseEvent);org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.Entry;0;0;0;0;0;0;0;0;0;0;0;0;0
org.gjt.sp.jedit.gui.InputHandler.invokeAction(EditAction);org.gjt.sp.jedit.gui.HistoryModel;2;1;7;0.7742;144;13;7;0;0;1.0000;91;7;4
