Snapshot;Class;ChangeType
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.search.Sort;M
019b6e7d57868a1c82a0bb27f52b9cf22bb4cfde;org.apache.lucene.util.StringHelper;M
9e24bfacfce56d7b81dbb5a6e9b4957d59e35015;org.apache.lucene.search.FieldSortedHitQueue;M
9e24bfacfce56d7b81dbb5a6e9b4957d59e35015;org.apache.lucene.search.FloatSortedHitQueue;M
9e24bfacfce56d7b81dbb5a6e9b4957d59e35015;org.apache.lucene.search.IntegerSortedHitQueue;M
9e24bfacfce56d7b81dbb5a6e9b4957d59e35015;org.apache.lucene.search.StringSortedHitQueue;M
9e24bfacfce56d7b81dbb5a6e9b4957d59e35015;org.apache.lucene.search.TestSort;M
f19a63217d6f0cac34c62f71509aa0955224f409;org.apache.lucene.index.IndexWriter;M
76bd7d9b29e2688b26eeb50a61409bc6a250ea91;org.apache.lucene.index.SegmentTermDocs;M
c79abd35dd2f9a70a992a3505ba44cdfe6eccf60;org.apache.lucene.index.Term;M
1ebfc379fd88b77fbfbb9e3fde89cba530db3ef7;org.apache.lucene.queryParser.QueryParserTokenManager;M
cfef632e3f5f78971caecb9846161869db8216a7;org.apache.lucene.search.MultiFieldSortedHitQueue;M
cfef632e3f5f78971caecb9846161869db8216a7;org.apache.lucene.search.TestSort;M
424291226d1ab75398ba402916a85dff32a47c70;org.apache.lucene.search.BooleanQuery;M
e5c04869d211ba026e30774383774e8a3857272c;org.apache.lucene.index.IndexWriter;M
e5c04869d211ba026e30774383774e8a3857272c;org.apache.lucene.store.FSDirectory;M
14065e0077670b52a192f73346e8d21d04d848aa;org.apache.lucene.store.FSDirectory;M
14065e0077670b52a192f73346e8d21d04d848aa;org.apache.lucene.store.Lock;M
712e742b78b8d51872ef3717121e6b34bbe1cfcf;org.apache.lucene.index.IndexWriter;M
712e742b78b8d51872ef3717121e6b34bbe1cfcf;org.apache.lucene.search.BooleanQuery;M
712e742b78b8d51872ef3717121e6b34bbe1cfcf;org.apache.lucene.store.Lock;M
5d2812b8f52d30651d74b09aea3031f7daf7147d;org.apache.lucene.search.FieldSortedHitQueue;M
1a8688c18fa5cf08d914930fc98852fa76ec2f94;org.apache.lucene.analysis.de.GermanAnalyzer;M
87d1685b0f1f9286a64a4d4dd8c1286ef121feb7;org.apache.lucene.analysis.StopAnalyzer;M
87d1685b0f1f9286a64a4d4dd8c1286ef121feb7;org.apache.lucene.analysis.StopFilter;M
87d1685b0f1f9286a64a4d4dd8c1286ef121feb7;org.apache.lucene.analysis.de.GermanAnalyzer;M
87d1685b0f1f9286a64a4d4dd8c1286ef121feb7;org.apache.lucene.analysis.de.GermanStemFilter;M
87d1685b0f1f9286a64a4d4dd8c1286ef121feb7;org.apache.lucene.analysis.de.WordlistLoader;M
87d1685b0f1f9286a64a4d4dd8c1286ef121feb7;org.apache.lucene.analysis.ru.RussianAnalyzer;M
87d1685b0f1f9286a64a4d4dd8c1286ef121feb7;org.apache.lucene.analysis.standard.StandardAnalyzer;M
7ceae266c5db88f7a0f62867c03d5d720e9b70c1;org.apache.lucene.analysis.StopFilter;M
8d7ce21934a45490fbe9b99e5d323a07658bf78c;org.apache.lucene.analysis.StopFilter;M
3c93b626769f3300bdca0d27fb6a12955bd24ab5;org.apache.lucene.store.FSDirectory;M
c230388a9279e28a8b8c19166d60456b69a68d9e;org.apache.lucene.analysis.StopFilter;M
279862825616f8769aa794f8e8e53109289f9cd2;org.apache.lucene.index.IndexWriter;M
