Snapshot;Class;ChangeType
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.buffer.JEditBuffer;A
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.buffer.PositionManager;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.buffer.UndoManager;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.gui.DockableLayout;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.gui.PanelWindowContainer;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.indent.CloseBracketIndentRule;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.indent.IndentAction;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.indent.IndentRule;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.indent.OpenBracketIndentRule;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.indent.RegexpIndentRule;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.textarea.BufferChangeHandler;D
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.textarea.BufferHandler;A
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.textarea.DisplayManager;M
a62489d95fe8d331b6c5c5a7638e17b73a19c9fe;org.gjt.sp.jedit.textarea.Selection;M
81c346fe34fa5e5c5f55cdf9b0b873244c3b3d57;org.gjt.sp.jedit.textarea.JEditTextArea;M
f6b76c0ecfc1d1faebcfd171c68ae9f544467537;org.gjt.sp.jedit.MiscUtilities;M
f6b76c0ecfc1d1faebcfd171c68ae9f544467537;org.gjt.sp.jedit.browser.VFSBrowser;M
f6b76c0ecfc1d1faebcfd171c68ae9f544467537;org.gjt.sp.jedit.browser.VFSFileNameField;M
f6b76c0ecfc1d1faebcfd171c68ae9f544467537;org.gjt.sp.jedit.gui.StatusBar;M
f6b76c0ecfc1d1faebcfd171c68ae9f544467537;org.gjt.sp.jedit.jEdit;M
815588b5a4542b4f8b9d95a2a9b7ea1c3c15bdc3;org.gjt.sp.jedit.browser.VFSFileChooserDialog;M
02e3f6da43e56d3b96fef7f47b1b6cb3f647c82b;installer.OperatingSystem;M
9a676c4495e8b23b45e71626b44a79799123ea5a;org.gjt.sp.jedit.io.VFSFile;M
df86bd1642c1258d3ef9055788da239edc1e7f95;org.gjt.sp.jedit.browser.BrowserCommandsMenu;M
df86bd1642c1258d3ef9055788da239edc1e7f95;org.gjt.sp.jedit.browser.VFSBrowser;M
df86bd1642c1258d3ef9055788da239edc1e7f95;org.gjt.sp.jedit.browser.VFSDirectoryEntryTable;M
b53b3f3df1f9eff0e746567040c92f8126257f95;org.gjt.sp.jedit.textarea.Anchor;M
4dcd989b4e58c52be55d30c15a816d75ffb73d72;org.gjt.sp.jedit.indent.IndentAction;M
4dcd989b4e58c52be55d30c15a816d75ffb73d72;org.gjt.sp.jedit.indent.OpenBracketIndentRule;M
f98ad54d86072ca61dd1b10f7873247f19896d1e;org.gjt.sp.jedit.MiscUtilities;M
f98ad54d86072ca61dd1b10f7873247f19896d1e;org.gjt.sp.jedit.browser.VFSDirectoryEntryTable;M
f98ad54d86072ca61dd1b10f7873247f19896d1e;org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel;M
f98ad54d86072ca61dd1b10f7873247f19896d1e;org.gjt.sp.jedit.browser.VFSFileChooserDialog;M
f98ad54d86072ca61dd1b10f7873247f19896d1e;org.gjt.sp.jedit.browser.VFSFileNameField;M
f98ad54d86072ca61dd1b10f7873247f19896d1e;org.gjt.sp.jedit.io.VFSFile;M
f98ad54d86072ca61dd1b10f7873247f19896d1e;org.gjt.sp.jedit.io.VFSManager;M
f98ad54d86072ca61dd1b10f7873247f19896d1e;org.gjt.sp.jedit.textarea.MouseHandler;M
a3affcd4c3d00f191c5cb660a14242fd81ad6402;org.gjt.sp.jedit.Buffer;M
a3affcd4c3d00f191c5cb660a14242fd81ad6402;org.gjt.sp.jedit.MiscUtilities;M
a3affcd4c3d00f191c5cb660a14242fd81ad6402;org.gjt.sp.jedit.browser.VFSFileNameField;M
a3affcd4c3d00f191c5cb660a14242fd81ad6402;org.gjt.sp.jedit.textarea.DisplayManager;M
624bb450f9bb3f7446c113cb01b869a0ccfadf79;org.gjt.sp.jedit.View;M
624bb450f9bb3f7446c113cb01b869a0ccfadf79;org.gjt.sp.jedit.gui.CompleteWord;M
624bb450f9bb3f7446c113cb01b869a0ccfadf79;org.gjt.sp.jedit.textarea.JEditTextArea;M
00940f7329bf6c09f572b68e3d0e0d0e9bbf34ce;org.gjt.sp.jedit.io.FileVFS;M
cff483e1fd33da8995017c027ce802ee6c31ac24;org.gjt.sp.jedit.Buffer;M
cff483e1fd33da8995017c027ce802ee6c31ac24;org.gjt.sp.jedit.EditPane;M
cff483e1fd33da8995017c027ce802ee6c31ac24;org.gjt.sp.jedit.textarea.JEditTextArea;M
cff483e1fd33da8995017c027ce802ee6c31ac24;org.gjt.sp.jedit.textarea.SelectionManager;M
cff483e1fd33da8995017c027ce802ee6c31ac24;org.gjt.sp.jedit.textarea.TextAreaPainter;M
3344b8a6f0102931f990047802fd236f87001fe0;org.gjt.sp.jedit.Registers;M
3344b8a6f0102931f990047802fd236f87001fe0;org.gjt.sp.jedit.gui.PanelWindowContainer;M
3344b8a6f0102931f990047802fd236f87001fe0;org.gjt.sp.jedit.gui.RegisterViewer;M
3344b8a6f0102931f990047802fd236f87001fe0;org.gjt.sp.jedit.io.FileVFS;M
3344b8a6f0102931f990047802fd236f87001fe0;org.gjt.sp.jedit.textarea.JEditTextArea;M
9f03bc36024f4c4b9482e809bb014745c9ce04f4;org.gjt.sp.jedit.textarea.Anchor;M
9f03bc36024f4c4b9482e809bb014745c9ce04f4;org.gjt.sp.jedit.textarea.ScreenLineManager;M
bcb771eed33c30af957ff7ae467726e52c16a8ae;org.gjt.sp.jedit.textarea.JEditTextArea;M
dec67c184706d318e2e589e4cd7533bb20dcf995;org.gjt.sp.jedit.indent.OpenBracketIndentRule;M
dec67c184706d318e2e589e4cd7533bb20dcf995;org.gjt.sp.jedit.jEdit;M
64d2da987f4ceefc245da67bfc67c60273ca4033;org.gjt.sp.jedit.browser.FileCellRenderer;M
64d2da987f4ceefc245da67bfc67c60273ca4033;org.gjt.sp.jedit.browser.VFSDirectoryEntryTable;M
64d2da987f4ceefc245da67bfc67c60273ca4033;org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel;M
4349f4e6c3740d1bdfda608ed956addc95e88f23;org.gjt.sp.jedit.gui.RegisterViewer;M
0f9255653ae27f7a0d3528cd6c6863b3845db69f;org.gjt.sp.jedit.textarea.JEditTextArea;M
0f9255653ae27f7a0d3528cd6c6863b3845db69f;org.gjt.sp.jedit.textarea.MouseHandler;M
cefd10dfe2c9c6d32701f3178d567532060cce90;org.gjt.sp.jedit.textarea.BufferChangeHandler;M
cefd10dfe2c9c6d32701f3178d567532060cce90;org.gjt.sp.jedit.textarea.JEditTextArea;M
cefd10dfe2c9c6d32701f3178d567532060cce90;org.gjt.sp.jedit.textarea.TextAreaPainter;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.BufferHistory;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.EditPane;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.GUIUtilities;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.MiscUtilities;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.OperatingSystem;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.browser.BrowserIORequest;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.browser.BrowserView;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.browser.VFSBrowser;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.browser.VFSDirectoryEntryTable;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.browser.VFSFileChooserDialog;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.browser.VFSFileNameField;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.io.FileVFS;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.io.VFSFile;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.jEdit;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.textarea.DisplayManager;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.textarea.JEditTextArea;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.textarea.MouseHandler;M
8549657647a30e81a452c861fc0ff2664e502c08;org.gjt.sp.jedit.textarea.StatusListener;A
acddfcacba23afa2e9058ae61e30945b71a8f30f;org.gjt.sp.jedit.PerspectiveManager;M
acddfcacba23afa2e9058ae61e30945b71a8f30f;org.gjt.sp.jedit.TextUtilities;M
acddfcacba23afa2e9058ae61e30945b71a8f30f;org.gjt.sp.jedit.buffer.BufferLoadRequest;M
acddfcacba23afa2e9058ae61e30945b71a8f30f;org.gjt.sp.jedit.buffer.KillRing;M
acddfcacba23afa2e9058ae61e30945b71a8f30f;org.gjt.sp.jedit.jEdit;M
acddfcacba23afa2e9058ae61e30945b71a8f30f;org.gjt.sp.jedit.textarea.JEditTextArea;M
0d7ec6a3afaa444e96ade65d14ba8b7283fa2a6b;org.gjt.sp.jedit.View;M
0d7ec6a3afaa444e96ade65d14ba8b7283fa2a6b;org.gjt.sp.jedit.gui.KeyEventWorkaround;M
0d7ec6a3afaa444e96ade65d14ba8b7283fa2a6b;org.gjt.sp.jedit.indent.IndentRuleFactory;M
0d7ec6a3afaa444e96ade65d14ba8b7283fa2a6b;org.gjt.sp.jedit.indent.RegexpIndentRule;M
0d7ec6a3afaa444e96ade65d14ba8b7283fa2a6b;org.gjt.sp.jedit.textarea.JEditTextArea;M
0d7ec6a3afaa444e96ade65d14ba8b7283fa2a6b;org.gjt.sp.jedit.textarea.TextAreaPainter;M
9f3df612259e42191d7c2fb02ef3e05e8e92782f;org.gjt.sp.jedit.indent.IndentAction;M
9f3df612259e42191d7c2fb02ef3e05e8e92782f;org.gjt.sp.jedit.indent.OpenBracketIndentRule;M
9f3df612259e42191d7c2fb02ef3e05e8e92782f;org.gjt.sp.jedit.indent.RegexpIndentRule;M
9f3df612259e42191d7c2fb02ef3e05e8e92782f;org.gjt.sp.jedit.textarea.JEditTextArea;M
1fe74a886e78ffc1727e5deabb77b9cccce2ea6a;org.gjt.sp.jedit.indent.CloseBracketIndentRule;M
1fe74a886e78ffc1727e5deabb77b9cccce2ea6a;org.gjt.sp.jedit.indent.IndentAction;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.Buffer;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.indent.BracketIndentRule;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.indent.CloseBracketIndentRule;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.indent.IndentAction;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.indent.IndentRule;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.indent.OpenBracketIndentRule;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.indent.RegexpIndentRule;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.io.VFS;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.textarea.DisplayManager;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.textarea.FirstLine;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.textarea.JEditTextArea;M
1903a2361a0418b829698995a9f443f076032060;org.gjt.sp.jedit.textarea.TextAreaPainter;M
b0ecad7b58199dd4aa9d15995b7f16b1fc7e16bb;org.gjt.sp.jedit.Buffer;M
b0ecad7b58199dd4aa9d15995b7f16b1fc7e16bb;org.gjt.sp.jedit.textarea.JEditTextArea;M
8c43d109b2d73264e7468a5380fea2ad9557f358;org.gjt.sp.jedit.io.VFSFile;M
8c43d109b2d73264e7468a5380fea2ad9557f358;org.gjt.sp.jedit.textarea.JEditTextArea;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.Buffer;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;;A
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.JARClassLoader;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.indent.BracketIndentRule;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.indent.CloseBracketIndentRule;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.indent.IndentAction;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.indent.IndentRule;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.indent.IndentRuleFactory;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.indent.OpenBracketIndentRule;M
0e77cb7d543e2b7256a32446777b825a2fcd7305;org.gjt.sp.jedit.indent.RegexpIndentRule;M
9a5cca2579e126a01a18d57929cacdf934fa7591;org.gjt.sp.jedit.Buffer;M
9a5cca2579e126a01a18d57929cacdf934fa7591;org.gjt.sp.jedit.gui.KeyEventTranslator;M
9a5cca2579e126a01a18d57929cacdf934fa7591;org.gjt.sp.jedit.textarea.JEditTextArea;M
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.Buffer;M
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.TextUtilities;M
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.indent.BracketIndentRule;A
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.indent.CloseBracketIndentRule;A
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.indent.IndentAction;A
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.indent.IndentRule;A
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.indent.IndentRuleFactory;A
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.indent.OpenBracketIndentRule;A
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.indent.RegexpIndentRule;A
ac3ef9ccc52949b4b4a9cd3fea55772db2ec988f;org.gjt.sp.jedit.textarea.FastRepaintManager;M
0323d8a0ef7aad0c5485d0afd852905f46484936;org.gjt.sp.jedit.Debug;M
0323d8a0ef7aad0c5485d0afd852905f46484936;org.gjt.sp.jedit.buffer.KillRing;M
0323d8a0ef7aad0c5485d0afd852905f46484936;org.gjt.sp.jedit.syntax.Chunk;M
0323d8a0ef7aad0c5485d0afd852905f46484936;org.gjt.sp.jedit.syntax.SyntaxStyle;M
0323d8a0ef7aad0c5485d0afd852905f46484936;org.gjt.sp.jedit.textarea.FastRepaintManager;M
0323d8a0ef7aad0c5485d0afd852905f46484936;org.gjt.sp.jedit.textarea.TextAreaPainter;M
0990863de106dc0e7beb34ec38bb8a6ed8a34aa9;org.gjt.sp.jedit.textarea.FastRepaintManager;A
0990863de106dc0e7beb34ec38bb8a6ed8a34aa9;org.gjt.sp.jedit.textarea.TextAreaPainter;M
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.Buffer;M
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.buffer.BufferAutosaveRequest;A
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.buffer.BufferIORequest;M
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.buffer.BufferInsertRequest;A
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.buffer.BufferLoadRequest;A
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.buffer.BufferSaveRequest;A
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.io.FileVFS;M
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.io.VFS;M
93062b56c1487cd8b928ead2f2481087475b1459;org.gjt.sp.jedit.search.SearchBar;M
664033c911ad4226c4c524424f7e0d471545b82f;org.gjt.sp.jedit.Registers;M
664033c911ad4226c4c524424f7e0d471545b82f;org.gjt.sp.jedit.gui.KeyEventTranslator;M
664033c911ad4226c4c524424f7e0d471545b82f;org.gjt.sp.jedit.gui.KeyEventWorkaround;M
664033c911ad4226c4c524424f7e0d471545b82f;org.gjt.sp.jedit.textarea.BufferChangeHandler;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.Buffer;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.View;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.BrowserCommandsMenu;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.BrowserIORequest;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.BrowserListener;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.BrowserView;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.FileCellRenderer;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.VFSBrowser;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.VFSDirectoryEntryTable;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.VFSFileChooserDialog;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.browser.VFSFileNameField;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.buffer.BufferIORequest;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.io.FavoritesVFS;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.io.FileRootsVFS;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.io.FileVFS;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.io.VFS;M
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.io.VFSFile;A
8ceebbb8cfac0c04bacdbfcc1bd35e0ac075df03;org.gjt.sp.jedit.menu.FavoritesProvider;M
81c54f27de419b5b0753a3b8320afaf4c8c0ac01;org.gjt.sp.jedit.syntax.TokenMarker;M
81c54f27de419b5b0753a3b8320afaf4c8c0ac01;org.gjt.sp.jedit.textarea.JEditTextArea;M
d296ac612dd73e561acf304426669e4e60b72667;org.gjt.sp.jedit.gui.HistoryTextField;M
8cca49b9d9555ac14abbdd77eede784071239a29;org.gjt.sp.jedit.PluginJAR;M
8cca49b9d9555ac14abbdd77eede784071239a29;org.gjt.sp.jedit.View;M
